imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3
tt2586070,Scooby-Doo! Mask of the Blue Falcon,2013,02,,68.0,79.26,79.26,79.26,TV-Y7-FV,Michael Goguen,English,USA,78.0,Frank Welker, Mindy Cohn, Grey Griffin,Animation,Comedy,Fantasy
tt2162709,Scooby-Doo! Music of the Vampire,2012,03,,65.0,78.0,78.0,78.0,G,David Block,English,USA,79.0,Frank Welker, Matthew Lillard, Grey Griffin,Family,Animation,Mystery
tt3043386,Scooby-Doo! Adventures: The Mystery Map,2013,07,,52.0,85.83,85.83,85.83,TV-Y7,Jomac Noph,English,USA,42.0,Frank Welker, Stephanie D'Abruzzo, Grey Griffin,Family,Comedy,Mystery
tt2948202,The Flintstones & WWE: Stone Age Smackdown,2015,03,,54.0,71.2,71.2,71.2,Not Rated,"Spike Brandt, Tony Cervone",English,USA,52.0,Jeff Bergman, Kevin Michael Richardson, Tress MacNeille,Animation,Comedy,Family
tt3918650,Bill Maher: Live from D.C.,2014,09,,68.0,58.0,58.0,58.0,TV-MA,Troy Miller,English,United States,60.0,Bill Maher, Patrick Moran Donovan, Michael Moore,Comedy,,
tt2387443,Dinotasia,2012,05,,57.0,25.0,64.0,64.0,Not Rated,"David Krentz, Erik Nelson, David E. Duncan",English,United States,83.0,Werner Herzog, Lorànt Deutsch,,Animation,Documentary,
tt1082588,Gabriel Iglesias: Hot and Fluffy,2007,08,,79.0,74.47,74.47,74.47,TV-14,Manny Rodriguez,English,United States,60.0,Gabriel Iglesias, Martin Moreno,,Comedy,,
tt1260502,Ghost in the Shell 2.0,2008,07,,79.0,100.0,74.0,74.0,TV-14,Mamoru Oshii,Japanese,Japan,85.0,Atsuko Tanaka, Akio Ôtsuka, Kôichi Yamadera,Action,Animation,Science Fiction
tt3911200,Iron Man and Captain America: Heroes United,2014,07,,55.0,62.89,62.89,62.89,PG,"Eric Radomski, Leo Riley",English,USA,71.0,Adrian Pasdar, Roger Craig Smith, Fred Tatasciore,Adventure,Animation,Action
tt1143143,Jeff Dunham: Spark of Insanity,2007,09,,80.0,66.52,66.52,66.52,Not Rated,Michael Simon,English,United States,80.0,Jeff Dunham, Paige Dunham,,Comedy,,
tt2297894,Jeff Ross Roasts America,2012,08,,72.0,66.25,66.25,66.25,TV-MA,Jay Karas,English,United States,60.0,Jeffrey Ross,,,Comedy,,
tt1218030,John Oliver: Terrifying Times,2008,04,,72.0,70.0,70.0,70.0,TV-14,Troy Miller,English,United States,56.0,John Oliver, Andy Zaltzman,,Comedy,,
tt1999192,Kevin Hart: Laugh at My Pain,2011,09,7706436.0,73.0,71.0,71.28,71.28,R,"Leslie Small, Tim Story",English,United States,89.0,Kevin Hart, Taraji P. Henson, Will 'Spank' Horton,Comedy,,
tt1323941,Oktapodi,2008,05,,72.0,69.0,69.0,69.0,TV-G,"Julien Bocabeille, François-Xavier Chanioux, Olivier Delabarre",None,France,2.0,,,,Animation,Comedy,Family
tt1474311,Prep & Landing,2009,12,,76.0,69.0,69.0,69.0,TV-G,"Kevin Deters, Stevie Wermers",English,United States,22.0,David Foley, Sarah Chalke, Mason Vale Cotton,Animation,Fantasy,Family
tt1020990,Robot Chicken: Star Wars,2007,07,,80.0,100.0,72.29,72.29,TV-14,Seth Green,English,United States,23.0,Seth Green, Candace Bailey, Abraham Benrubi,Animation,Comedy,Science Fiction
tt1345777,Ishqiya,2010,01,,73.0,64.3,64.3,64.3,Not Rated,Abhishek Chaubey,Urdu,India,115.0,Vidya Balan, Naseeruddin Shah, Arshad Warsi,Thriller,Comedy,
tt1327035,Dev.D,2009,02,18613.0,79.0,69.0,69.0,69.0,Not Rated,Anurag Kashyap,Hindi,India,144.0,Abhay Deol, Mahie Gill, Kalki Koechlin,Comedy,Drama,Romance
tt2338343,Pablo Francisco: They Put It Out There,2011,11,,61.0,71.0,71.0,71.0,Not Rated,Manny Rodriguez,English,United States,75.0,Pablo Francisco,,,Comedy,,
tt1438214,One Kine Day,2011,03,,62.0,35.0,35.0,35.0,Not Rated,Chuck Mitsui,English,United States,0.0,Ryan Greer, Christa B. Allen, Julia Nickson,Drama,,
tt4319698,Little Big Master,2015,03,,72.0,77.0,77.0,77.0,,Adrian Kwan,Cantonese,Hong Kong,112.0,Miriam Chin Wah Yeung, Louis Koo, Winnie Yuen-Ying Ho,Drama,,
tt4209802,Jeff Dunham: All Over the Map,2014,11,,70.0,58.0,58.0,58.0,TV-14,Rob Dipple,English,United States,41.0,Jeff Dunham, Jeff Rothpan,,Comedy,,
tt2461736,Jeff Dunham: Minding the Monsters,2012,10,,70.0,62.0,62.0,62.0,TV-MA,"Manny Rodriguez, Matthew McNeil",English,United States,80.0,Jeff Dunham,,,Comedy,,
tt2058636,Jeff Dunham: Controlled Chaos,2011,09,,74.0,62.79,62.79,62.79,Unrated,"Michael Simon, Matthew McNeil",English,United States,90.0,Jeff Dunham,,,Comedy,,
tt1295909,Jeff Dunham's Very Special Christmas Special,2008,11,,74.0,67.45,67.45,67.45,Not Rated,Michael Simon,English,United States,85.0,Jeff Dunham, Brian Haner,,Comedy,,
tt0841150,Protégé,2007,04,,72.0,67.69,67.69,67.69,R,Tung-Shing Yee,Cantonese,Hong Kong,106.0,Andy Lau, Daniel Wu, Louis Koo,Drama,Thriller,
tt2855026,Stop The Pounding Heart,2013,12,3642.0,67.0,76.0,70.0,68.89,Not Rated,Roberto Minervini,English,United States,101.0,Sara Carlson, Colby Trichell, Tim Carlson,Drama,,
tt4086116,Amityville Playhouse,2015,06,,18.0,53.63,53.63,53.63,Not Rated,John R. Walker,English,Canada,99.0,Monèle LeStrat, Linden Baker, Kennie Benoit,Horror,,
tt1747967,Cassadaga,2011,10,2544.0,52.0,18.0,32.0,53.010000000000005,R,Anthony DiBlasi,English,United States,108.0,Kelen Coleman, Avis-Marie Barnes, Kevin Alejandro,Horror,Thriller,
tt0816671,Teen Titans: Trouble in Tokyo,2006,09,,70.0,77.59,77.59,77.59,TV-Y7,"Michael Chang, Ben Jones, Matt Youngberg",English,United States,75.0,Greg Cipes, Scott Menville, Khary Payton,Action,Animation,Family
tt1296373,The FP,2011,03,40557.0,54.0,50.0,48.0,52.0,R,"Brandon Trost, Jason Trost",English,United States,82.0,Jason Trost, Lee Valmassy, Art Hsu,Comedy,,
tt2301900,Puppet Master X: Axis Rising,2012,09,,39.0,44.51,44.51,44.51,Not Rated,Charles Band,English,United States,86.0,Kip Canyon, Jean Louise O'Sullivan, Oto Brezina,Horror,,
tt1161646,Gingerdead Man 2: Passion of the Crust,2008,07,,40.0,53.68000000000001,53.68000000000001,53.68000000000001,Not Rated,Silvia St. Croix,English,United States,72.0,Michelle Bauer, Pieter Christian Colson, Michael Deak,Comedy,Horror,Fantasy
tt1293561,Gingerdead Man 3: Saturday Night Cleaver,2011,09,,36.0,52.0,52.0,52.0,Not Rated,William Butler,English,United States,78.0,Paris Wagner, Steve-Michael McLure, Kimberly Dawn Guerrero,Horror,Comedy,Science Fiction
tt3234078,Gingerdead Man vs Evil Bong,2013,10,,37.0,45.0,45.0,45.0,Not Rated,Charles Band,English,United States,80.0,John Patrick Jordan, Robin Sydney, Sonny Carl Davis,Horror,Comedy,
tt2637848,Sirius,2013,04,,62.0,67.0,16.0,67.0,Not Rated,Amardeep Kaleka,English,United States,117.0,Thomas Jane, Jack Auman, Corrado Balducci,Documentary,,
tt1980162,Kung Fu Panda: Secrets of the Masters,2011,12,,69.0,63.78,63.78,63.78,TV-PG,Tony Leondis,English,USA,24.0,Jack Black, Angelina Jolie, Dustin Hoffman,Animation,Action,
tt1930482,Shelter Island,2011,01,,67.0,0.0,0.0,0.0,Not Rated,Michael Canzoniero,English,United States,0.0,Brittany Olinkiewicz, James Olinkiewicz, Harald Olsen,,,
tt2080374,Steve Jobs,2015,10,17766658.0,72.0,85.0,82.0,67.63,R,Danny Boyle,English,United Kingdom,122.0,Michael Fassbender, Kate Winslet, Seth Rogen,Drama,History,
tt2884018,Macbeth,2015,08,1110707.0,66.0,80.0,71.0,64.73,R,Justin Kurzel,English,United Kingdom,113.0,Michael Fassbender, Marion Cotillard, Jack Madigan,Drama,War,
tt2325611,Cyanide,2013,02,,60.0,58.64,58.64,58.64,,Séverine Cornamusaz,French,Canada,103.0,Alexandre Etzlinger, Roy Dupuis, Sabine Timoteo,Drama,,
tt1726637,Fracture,2010,11,,72.0,66.13000000000001,66.13000000000001,66.13000000000001,,Alain Tasma,French,France,115.0,Anaïs Demoustier, Samy Seghir, Paul Bartel,Drama,,
tt2628316,Green Street 3: Never Back Down,2013,10,,52.0,54.85,54.85,54.85,R,James Nunn,English,United Kingdom,90.0,Scott Adkins, Kacey Clarke, Joey Ansah,Action,Drama,
tt2197088,The Dream Kids,2013,06,,64.0,65.8,65.8,65.8,,Vianney Lebasque,French,France,86.0,Paul Bartel, Reda Kateb, Eddy Mitchell,Comedy,Drama,
tt1374990,The Prodigies,2011,06,,59.0,20.0,60.739999999999995,60.739999999999995,,Antoine Charreyron,French,United Kingdom,87.0,Jeffrey Evan Thomas, Dominic Gould, Moon Dailly,Science Fiction,Animation,
tt1653874,Je vous aime très beaucoup,2010,11,,55.0,62.0,62.0,62.0,,Philippe Locquet,French,France,91.0,Firmine Richard, Max Clavelly, Julien Crampon,Comedy,Family,
tt0810990,Nos amis les Terriens,2007,04,,53.0,54.0,54.0,54.0,,Bernard Werber,French,France,85.0,Annelise Hesme, Audrey Dana, Thomas Le Douarec,Fantasy,Comedy,Drama
tt3102360,Dear Dumb Diary,2013,09,,53.0,66.0,66.0,66.0,PG,Kristin Hanggi,English,United States,84.0,Emily Alyn Lind, Mary-Charles Jones, David Mazouz,Family,TV Movie,Music
tt1524930,Vacation,2015,07,58884188.0,61.0,27.0,34.0,62.910000000000004,R,"John Francis Daley, Jonathan Goldstein",English,United States,99.0,Ed Helms, Christina Applegate, Skyler Gisondo,Comedy,,
tt2544120,The Concubine,2012,06,,61.0,60.0,60.0,60.0,Unrated,Dae-seung Kim,Korean,South Korea,122.0,Cho Yeo-jeong, Dong-wook Kim, Min-Joon Kim,Drama,,
tt2428170,Creep,2014,06,,63.0,90.0,74.0,63.739999999999995,R,Patrick Brice,English,United States,82.0,Katie Aselton, Patrick Brice, Mark Duplass,Horror,,
tt1637976,#1 Cheerleader Camp,2010,07,,37.0,47.0,47.0,47.0,Unrated,Mark Quod,English,USA,95.0,Charlene Tilton, Seth Cassell, Jay Gillespie,Comedy,,
tt3257582,Pokémon the Movie: Genesect and the Legend Awakened,2013,07,,54.0,66.14,66.14,66.14,TV-Y7,Kunihiko Yuyama,Japanese,Japan,72.0,Sarah Natochenny, Eileen Stevens, Jason Griffith,Action,Adventure,Animation
tt1468843,Pokémon: Arceus and the Jewel of Life,2009,07,,62.0,71.46,71.46,71.46,TV-Y7,Kunihiko Yuyama,Japanese,Japan,94.0,Sarah Natochenny, Michele Knotz, Emily Bauer,Family,Animation,Adventure
tt1226251,Pokémon: The Rise of Darkrai,2007,07,,63.0,68.89999999999999,68.89999999999999,68.89999999999999,Not Rated,Kunihiko Yuyama,Japanese,Japan,90.0,Rica Matsumoto, Ikue Ôtani, Yûji Ueda,Family,Adventure,Animation
tt3106120,See No Evil 2,2014,10,,47.0,60.0,53.37,53.37,R,"Jen Soska, Sylvia Soska",English,United States,90.0,Glenn Jacobs, Danielle Harris, Katharine Isabelle,Horror,,
tt2905674,Jurassic City,2015,01,,32.0,46.769999999999996,46.769999999999996,46.769999999999996,Not Rated,Sean Cain,English,United States,88.0,Ray Wise, Kevin Gage, Vernon Wells,Action,Science Fiction,Horror
tt3261302,Dinosaur Island,2014,12,,36.0,55.0,55.0,55.0,Not Rated,Matt Drummond,English,Australia,90.0,Darius Williams, Kate Rasmussen, Juliette Frederick,Adventure,Science Fiction,Family
tt2924442,The Pact II,2014,09,,44.0,23.0,37.0,48.97,Not Rated,"Dallas Richard Hallam, Patrick Horvath",English,United States,96.0,Camilla Luddington, Amy Pietz, Caity Lotz,Mystery,Horror,Thriller
tt3727824,The Ouija Experiment 2: Theatre of Death,2015,01,,18.0,44.0,44.0,44.0,Not Rated,Israel Luna,English,United States,85.0,Justin Armstrong, Gerald Crum, Sally Greenland,Horror,,
tt2334733,Madame Bovary,2015,06,44235.0,57.0,43.0,52.0,57.28,R,Sophie Barthes,English,Germany,118.0,Mia Wasikowska, Rhys Ifans, Ezra Miller,Drama,,
tt1669268,Awakened,2013,06,,35.0,36.0,3.0,36.0,Not Rated,"Joycelyn Engle, Arno Malarone",English,United States,107.0,Julianne Michelle, Steven Bauer, John Savage,Thriller,Drama,
tt3816614,Turkey Shoot,2014,12,,37.0,20.0,45.949999999999996,45.949999999999996,TV-MA,Jon Hewitt,English,Australia,90.0,Dominic Purcell, Viva Bianca, Robert Taylor,Action,,
tt4145324,Bound,2015,01,,34.0,35.379999999999995,35.379999999999995,35.379999999999995,Unrated,Jared Cohn,English,United States,91.0,Charisma Carpenter, Bryce Draper, Morgan Obenreder,Thriller,,
tt2937254,Balls Out,2014,04,,43.0,81.0,58.0,43.0,R,Andrew Disney,English,United States,100.0,Jake Lacy, Nikki Reed, Kate McKinnon,Comedy,,
tt3130734,Phantom Halo,2014,10,,52.0,8.0,37.0,60.47,R,Antonia Bogdanovich,English,United States,87.0,Thomas Brodie-Sangster, Rebecca Romijn, Luke Kleintank,Thriller,Crime,Drama
tt2967008,The Face of an Angel,2014,09,,46.0,37.0,37.0,51.239999999999995,Not Rated,Michael Winterbottom,English,United Kingdom,100.0,Ava Acres, Daniel Brühl, Kate Beckinsale,Drama,Thriller,
tt2893490,Manglehorn,2015,06,,55.0,49.0,56.0,54.24,PG-13,David Gordon Green,English,,97.0,Al Pacino, Holly Hunter, Harmony Korine,Drama,,
tt2048824,Old Fashioned,2014,10,1914090.0,50.0,17.0,29.0,67.0,PG-13,Rik Swartzwelder,English,United States,115.0,Elizabeth Roberts, Rik Swartzwelder, LeJon Woods,Romance,Drama,
tt2547172,Larry Gaye: Renegade Male Flight Attendant,2015,06,,45.0,47.0,47.0,47.0,R,Sam Friedlander,English,United States,99.0,Mark Feuerstein, Jessica Lowndes, Stanley Tucci,Comedy,,
tt2828884,Hoovey,2015,01,,57.0,60.970000000000006,60.970000000000006,60.970000000000006,PG,Sean McNamara,English,United States,90.0,Cody Linley, Patrick Warburton, Lauren Holly,Family,Drama,
tt4442130,Wild Horses,2015,06,,48.0,17.0,44.0,48.81,R,Robert Duvall,English,United States,100.0,Robert Duvall, James Franco, Darien Willardson,Crime,Drama,Thriller
tt2758904,Search Party,2014,10,4571.0,56.0,10.0,22.0,54.25,R,Scot Armstrong,English,United States,93.0,Adam Pally, T.J. Miller, Thomas Middleditch,Comedy,,
tt3501492,Rz-9,2015,08,,27.0,45.910000000000004,45.910000000000004,45.910000000000004,,Iain Carson,English,,94.0,Ethan McDowell, Morgan Obenreder, Josh Marble,Action,Science Fiction,
tt2376726,Blood First,2014,11,,46.0,59.0,59.0,59.0,R,Najaa Young,English,United States,78.0,Boykin Anthony, Wanda Anthony, Mychal Bailey,Drama,Action,Crime
tt2950236,The Living,2014,06,5514.0,61.0,50.0,57.0,57.0,R,Jack Bryan,English,United States,89.0,Fran Kranz, Jocelin Donahue, Kenny Wormald,Thriller,,
tt3336368,Maya the Bee Movie,2014,09,,59.0,47.0,49.0,61.69,G,Alexs Stadermann,English,Australia,79.0,Jacki Weaver, Miriam Margolyes, Richard Roxburgh,Family,Animation,
tt3033080,Extinction,2014,08,,32.0,41.0,41.0,41.0,Not Rated,Adam Spinks,English,United Kingdom,100.0,Sarah Mac, Ben Loyd-Holmes, Neil Newbon,Thriller,Adventure,
tt3564200,Tooken,2015,05,,36.0,42.75,42.75,42.75,R,John Asher,English,United States,81.0,Lee Tergesen, Reno Wilson, Lauren Stamile,Action,Comedy,
tt2784134,Battle for Skyark,2015,05,,27.0,37.0,37.0,37.0,PG-13,Simon Hung,English,United States,88.0,Caon Mortenson, Garrett Coffey, Charlene Tung,Family,Science Fiction,Action
tt2673388,The Scopia Effect,2014,11,,39.0,55.0,55.0,55.0,Not Rated,Christopher Butler,English,United Kingdom,130.0,Joanna Ignaczewska, Louis Labovitch, Akira Koieyama,Thriller,Horror,Science Fiction
tt3717016,After the Ball,2015,02,161820.0,58.0,25.0,39.0,63.59,Not Rated,Sean Garrity,English,Canada,101.0,Portia Doubleday, Marc-André Grondin, Chris Noth,Comedy,,
tt3103412,Private Number,2015,05,,47.0,42.0,42.0,42.0,R,LazRael Lison,English,United States,95.0,Hal Ozsan, Nicholle Tom, Tom Sizemore,Mystery,Horror,Thriller
tt3374816,Wild in Blue,2014,05,,45.0,47.0,47.0,47.0,Unrated,Matthew Berkowitz,English,United States,82.0,Frank Cermak Jr., Charlotte Ellen Price, Steve Railsback,Horror,,
tt3094236,Helicopter Mom,2015,04,,53.0,29.0,57.0,57.0,Not Rated,Salomé Breziner,English,United States,81.0,Nia Vardalos, Jason Dolley, Mark Boone Junior,Comedy,,
tt3084028,See You in Valhalla,2015,04,,53.0,0.0,28.0,54.0,R,Jarret Tarnol,English,United States,82.0,Sarah Hyland, Bret Harrison, Steve Howey,Drama,Comedy,
tt3503840,Absolution,2015,05,,44.0,48.14,48.14,48.14,R,Keoni Waxman,English,Romania,95.0,Steven Seagal, Byron Mann, Howard Dell,Action,Thriller,Adventure
tt1641841,Skin Trade,2014,11,1242.0,56.0,29.0,39.0,60.79,R,Ekachai Uekrongtham,English,Thailand,96.0,Dolph Lundgren, Tony Jaa, Ron Perlman,Thriller,Action,Drama
tt1086363,Prova a volare,2007,08,,46.0,55.629999999999995,55.629999999999995,55.629999999999995,,Lorenzo Cicconi Massi,Italian,Italy,89.0,Riccardo Scamarcio, Alessandra Mastronardi, Ennio Fantastichini,Drama,,
tt1147760,Parole sante,2007,01,,67.0,0.0,0.0,0.0,,Ascanio Celestini,Italian,Italy,0.0,Ascanio Celestini, Rosa Rinaldi, Alessio De Luca,,,
tt2006719,Disciples,2014,09,,22.0,41.67,41.67,41.67,Not Rated,Joe Hollow,English,United States,90.0,Tom Lodewyck, Tony Todd, Linnea Quigley,Horror,,
tt2290739,The Devil's Hand,2014,10,5746.0,50.0,53.0,53.0,53.0,PG-13,Christian E. Christiansen,English,United States,86.0,Rufus Sewell, Alycia Debnam-Carey, Adelaide Kane,Horror,Thriller,
tt1893415,Infected,2013,10,,38.0,40.59,40.59,40.59,Not Rated,Andrew Gilbert,English,United Kingdom,116.0,Luke Hobson, Nicky Paul Barton, Roger Fowler,Horror,Action,Science Fiction
tt3382842,The Mummy Resurrected,2014,03,,18.0,38.63,38.63,38.63,TV-14,Patrick McManus,English,United States,80.0,Stuart Rigby, Lauren Bronleewe, Bailey Gaddis,Horror,,
tt3593666,Dial a Prayer,2015,04,,52.0,67.0,52.0,52.0,PG-13,Maggie Kiley,English,United States,98.0,Brittany Snow, William H. Macy, Tom Lipinski,Comedy,Drama,
tt3133246,The Last Time You Had Fun,2015,04,,60.0,67.0,60.67,60.67,Not Rated,Mo Perkins,English,United States,82.0,Kyle Bornheimer, Eliza Coupe, Mary Elizabeth Ellis,Drama,Comedy,
tt2409812,Flutter,2014,04,,58.0,60.0,61.0,61.0,Not Rated,Eric Hueber,English,United States,96.0,Lindsay Pulsipher, Glenn Morshower, Charles Baker,Drama,,
tt2081274,Armed Response,2014,04,,51.0,51.0,51.0,51.0,R,"Adam Beamer, Evan Beamer",,United States,93.0,Ethan Embry, Michael Gladis, Clea DuVall,Comedy,Action,
tt1684548,Axe Giant: The Wrath of Paul Bunyan,2013,04,3287.0,35.0,40.78,40.78,40.78,R,Gary Jones,English,United States,90.0,Amber Connor, Joe Estevez, Dan Haggerty,Fantasy,Horror,
tt3842724,What Now,2015,04,,44.0,52.0,52.0,52.0,Not Rated,Ash Avildsen,English,United States,100.0,Ash Avildsen, Joseph Cassiere, Lorenzo Antonucci,Comedy,,
tt1322393,Faith of Our Fathers,2015,07,1004105.0,38.0,9.0,20.0,64.64,PG-13,Carey Scott,English,United States,96.0,David A.R. White, Kevin Downes, Stephen Baldwin,War,Drama,
tt2191612,The Towrope,2012,05,,67.0,55.0,55.0,55.0,Not Rated,William Vega,Spanish,Colombia,88.0,Joghis Seudin Arias, Julio César Roble, Floralba Achicanoy,Drama,,
tt1213917,Un'estate al mare,2008,06,,44.0,46.31,46.31,46.31,,Carlo Vanzina,Italian,Italy,111.0,Lino Banfi, Enrico Brignano, Nancy Brilli,Comedy,,
tt1698652,Champs,2015,03,,72.0,67.0,59.0,68.0,Not Rated,Bert Marcus,English,United States,86.0,Evander Holyfield, Bernard Hopkins, Mike Tyson,Documentary,,
tt0834541,Sherman's Way,2008,02,13282.0,54.0,33.0,43.0,41.67,,Craig M. Saavedra,English,United States,97.0,James Le Gros, Enrico Colantoni, Michael Shulman,Comedy,Documentary,
tt2062622,Postman Pat: The Movie,2014,05,1519.0,47.0,43.0,44.0,49.0,Not Rated,Mike Disa,English,United Kingdom,88.0,Stephen Mangan, Jim Broadbent, Rupert Grint,Family,Comedy,Animation
tt2238839,Love in the Buff,2012,03,256451.0,68.0,89.0,65.0,66.0,Not Rated,Ho-Cheung Pang,Cantonese,Hong Kong,112.0,Miriam Chin Wah Yeung, Shawn Yue, Mi Yang,Comedy,Romance,
tt1773792,Transatlantic Coffee,2012,11,,65.0,25.0,25.0,25.0,Not Rated,Erik Peter Carlson,English,United States,104.0,Kevin Pinassi, Rae Olivier, Marcel Torres,Romance,Comedy,Drama
tt3398066,Christian Mingle,2014,10,25480.0,42.0,62.629999999999995,62.629999999999995,62.629999999999995,PG,Corbin Bernsen,English,United States,99.0,Lacey Chabert, Jonathan Patrick Moore, Saidah Arrika Ekulona,Romance,Comedy,Drama
tt1887746,Fishing Naked,2015,05,,39.0,39.29,39.29,39.29,Not Rated,Peter Coggan,English,United States,100.0,Timothy McCracken, Bronson Pelletier, Evan Williams,Comedy,,
tt3248600,The Squeeze,2015,04,,53.0,15.0,26.0,55.0,PG-13,Terry Jastrow,English,United States,95.0,Katherine LaNasa, Jeremy Sumpter, Michael Nouri,Comedy,Drama,
tt2375844,Fractured,2015,04,,25.0,33.0,33.0,33.0,TV-14,Lance Kawas,English,United States,89.0,Eric Roberts, Jake Busey, Reima Abouarabi,Thriller,Drama,Horror
tt1706625,The Girl Is in Trouble,2015,03,,50.0,57.0,55.0,50.949999999999996,Not Rated,Julius Onah,English,United States,90.0,Columbus Short, Wilmer Valderrama, Alicja Bachleda,Crime,,
tt4030442,From the Dark,2014,04,,49.0,56.0,56.0,56.0,Unrated,Conor McMahon,English,Ireland,90.0,Niamh Algar, Stephen Cromwell, Ged Murray,Horror,,
tt1629242,Careful What You Wish For,2015,05,,56.0,17.0,32.0,60.76,R,Elizabeth Allen Rosenbaum,English,United States,91.0,Nick Jonas, Kiki Harris, David Sherrill,Drama,Thriller,
tt3266948,Any Day,2015,03,,49.0,0.0,14.0,51.0,Not Rated,Rustam Branaman,English,United States,100.0,Sean Bean, Eva Longoria, Kate Walsh,Thriller,Drama,Romance
tt2123884,3 Nights in the Desert,2014,01,1297.0,49.0,40.0,49.6,49.6,R,Gabriel Cowan,English,United States,83.0,Wes Bentley, Vincent Piazza, Amber Tamblyn,Drama,,
tt2122424,Nailbiter,2013,05,,42.0,41.63,41.63,41.63,R,Patrick Rea,English,United States,82.0,Erin McGrane, Meg Saricks, Emily Boresow,Horror,,
tt3013018,Eat,2014,07,,51.0,50.940000000000005,50.940000000000005,50.940000000000005,Not Rated,Jimmy Weber,English,United States,92.0,Meggie Maddock, Ali Francis, Jeremy Make,Drama,Thriller,Horror
tt2267454,Zombie Resurrection,2014,10,,28.0,48.0,48.0,48.0,Not Rated,"Jake Hawkins, Andy Phelps",English,United Kingdom,79.0,Eric Colvin, Jim Sweeney, Danny Brown,Horror,,
tt3148348,Let Us Prey,2014,04,,58.0,77.0,56.980000000000004,56.980000000000004,Not Rated,Brian O'Malley,English,United Kingdom,92.0,Liam Cunningham, Pollyanna McIntosh, Bryan Larkin,Thriller,Horror,
tt2145829,Robot Overlords,2015,01,,46.0,61.0,47.0,48.4,PG-13,Jon Wright,English,United Kingdom,90.0,Ben Kingsley, Gillian Anderson, Callan McAuliffe,Science Fiction,Adventure,Action
tt2714410,The Historian,2014,11,7123.0,51.0,40.0,40.0,40.0,Not Rated,Miles Doleac,English,United States,124.0,William Sadler, Colin Cunningham, Glynnis O'Connor,Drama,,
tt4257950,Russell Madness,2015,02,,42.0,56.09,56.09,56.09,PG,Robert Vince,English,United States,92.0,Sean Giambrone, David Milchard, Steve Richmond,Comedy,,
tt2290113,Along the Roadside,2013,02,1352.0,63.0,71.0,71.0,71.0,Not Rated,Zoran Lisinac,English,United States,118.0,Michael Madsen, Greg Collins, Lazar Ristovski,Romance,Comedy,Music
