imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3,Awards,Nominations,Adj_Box_Office,Log_Box_Office,Genre,Sub_Genre
tt0490234,A Secret,2007,10,623558.0,68.0,78.0,72.0,64.41,Not Rated,Claude Miller,French,France,105.0,Cécile de France, Patrick Bruel, Ludivine Sagnier,Drama,Unknown,Unknown,0.0,0.0,814912.1319366072,13.610835572835985,Drama,Unknown
tt1020936,August Evening,2007,6,74759.0,69.0,92.0,68.0,60.0,PG-13,Chris Eska,Spanish,United States,128.0,Pedro Castaneda, Veronica Loren, Abel Becerra,Drama,Unknown,Unknown,0.0,0.0,97700.64063238514,11.489663395147405,Drama,Unknown
tt0992911,Flash Point,2007,7,5151.0,67.0,43.0,38.0,69.44,R,Wilson Yip,Cantonese,Hong Kong,88.0,Donnie Yen, Louis Koo, Ray Lui,Action/Adventure,Unknown,Unknown,0.0,0.0,6731.71123072026,8.81458465936992,Action/Adventure,Unknown
tt0791178,The Jammed,2007,1,199728.0,66.0,64.79,64.79,64.79,Unknown,Dee McLachlan,English,Australia,89.0,Emma Lung, Veronica Sywak, Saskia Burmeister,Drama,Thriller/Horror,Unknown,0.0,0.0,261019.45655004776,12.472350229695168,Drama,Thriller/Horror
tt0815457,Thieves,2007,8,1312386.0,60.0,56.84,56.84,56.84,Not Rated,Jaime Marques,Spanish,Spain,105.0,Juan José Ballesta, María Valverde, Patrick Bauchau,Action/Adventure,Action/Adventure,Crime,0.0,0.0,1715123.9711201782,14.354995922337094,Action/Adventure,Action/Adventure
tt1034331,Righteous Kill,2008,9,40081410.0,60.0,18.0,36.0,59.22,R,Jon Avnet,English,United States,101.0,Robert De Niro, Al Pacino, Carla Gugino,Action/Adventure,Crime,Drama,0.0,0.0,50444534.76124346,17.736384969088927,Action/Adventure,Crime
tt0947802,Lakeview Terrace,2008,9,39263506.0,62.0,44.0,47.0,59.290000000000006,PG-13,Neil LaBute,English,United States,110.0,Samuel L. Jackson, Patrick Wilson, Kerry Washington,Drama,Crime,Thriller/Horror,0.0,0.0,49415160.12698384,17.71576782024015,Drama,Crime
tt0859760,Ladrón que roba a ladrón,2007,8,4011254.0,66.0,66.0,61.0,75.0,PG-13,Joe Menendez,Spanish,United States,98.0,Fernando Colunga, Miguel Varoni, Julie Gonzalo,Action/Adventure,Action/Adventure,Comedy,0.0,0.0,5242206.096111738,15.47225297840543,Action/Adventure,Action/Adventure
tt0995039,Ghost Town,2008,9,13367624.0,67.0,85.0,72.0,65.28999999999999,PG-13,David Koepp,English,United States,102.0,Ricky Gervais, Greg Kinnear, Téa Leoni,Drama,Comedy,Sci-Fi/Fantasy,0.0,0.0,16823848.6007162,16.638307997317774,Drama,Comedy
tt0459102,Import Export,2007,10,227432.0,70.0,84.0,68.75,68.75,Not Rated,Ulrich Seidl,German,Austria,135.0,Ekateryna Rak, Lidiya Oleksandrivna Savka, Oksana Ivanivna Sklyarenko,Drama,Unknown,Unknown,0.0,0.0,297225.1113619045,12.60224508139874,Drama,Unknown
tt0870122,Humboldt County,2008,9,82357.0,62.0,60.0,54.0,50.93,R,"Darren Grodsky, Danny Jacobs",English,United States,97.0,Jeremy Strong, Fairuza Balk, Peter Bogdanovich,Comedy,Drama,Unknown,0.0,0.0,103650.55893322435,11.548780510355169,Comedy,Drama
tt0899128,100 Feet,2008,7,49793.0,55.0,55.12,55.12,55.12,R,Eric Red,English,United States,105.0,Famke Janssen, Bobby Cannavale, Ed Westwick,Thriller/Horror,Thriller/Horror,Unknown,0.0,0.0,62667.0748201372,11.045591466210062,Thriller/Horror,Thriller/Horror
tt0870204,Boot Camp,2008,2,110332.0,58.0,59.46,59.46,59.46,Not Rated,Christian Duguay,English,Canada,99.0,Mila Kunis, Gregory Smith, Peter Stormare,Drama,Thriller/Horror,Unknown,0.0,0.0,138858.54837136503,11.84121105635204,Drama,Thriller/Horror
tt0800308,Appaloosa,2008,9,20211394.0,67.0,76.0,64.0,65.72,R,Ed Harris,English,United States,115.0,Ed Harris, Viggo Mortensen, Renée Zellweger,Drama,Western,Crime,0.0,0.0,25437088.346098293,17.051718838081776,Drama,Western
tt1046997,Miracle at St. Anna,2008,9,7919117.0,61.0,33.0,37.0,61.0,R,Spike Lee,English,Italy,160.0,Derek Luke, Michael Ealy, Laz Alonso,Drama,War,Unknown,0.0,0.0,9966619.756761402,16.11475204300227,Drama,War
tt0920461,Käsky,2008,8,326496.0,64.0,63.53,63.53,63.53,Unknown,Aku Louhimies,Finnish,Finland,115.0,Samuli Vauramo, Pihla Viitala, Eero Aho,Romance,Drama,War,0.0,0.0,410912.161558362,12.926134751801143,Drama,Romance
tt1059786,Eagle Eye,2008,9,101440743.0,66.0,26.0,43.0,64.33,PG-13,D.J. Caruso,English,Germany,118.0,Shia LaBeouf, Michelle Monaghan, Rosario Dawson,Thriller/Horror,Thriller/Horror,Action/Adventure,0.0,0.0,127668439.9692991,18.664947148479293,Action/Adventure,Thriller/Horror
tt0455538,How to Lose Friends & Alienate People,2008,10,2778752.0,64.0,36.0,35.0,59.690000000000005,R,Robert B. Weide,English,United Kingdom,110.0,Simon Pegg, Kirsten Dunst, Megan Fox,Comedy,Romance,Drama,0.0,0.0,3497203.6127689816,15.067474239334484,Comedy,Romance
tt0956038,Nights in Rodanthe,2008,9,41850659.0,60.0,30.0,39.0,62.55,PG-13,George C. Wolfe,English,United States,97.0,Diane Lane, Richard Gere, Christopher Meloni,Drama,Romance,Unknown,0.0,0.0,52671226.45402062,17.77957987681635,Drama,Romance
tt0981227,Nick and Norah's Infinite Playlist,2008,10,31487293.0,66.0,75.0,64.0,64.0,PG-13,Peter Sollett,English,United States,89.0,Michael Cera, Kat Dennings, Aaron Yoo,Comedy,Music,Drama,0.0,0.0,39628392.4711221,17.49505640091019,Comedy,Music
tt0782867,The Secrets,2007,6,122094.0,70.0,67.0,64.26,64.26,R,Avi Nesher,Hebrew,France,127.0,Fanny Ardant, Ania Bukstein, Michal Shtamler,Drama,Romance,Unknown,0.0,0.0,159561.5513499436,11.98018502864658,Drama,Romance
tt1029234,Martyrs,2008,9,723611.0,70.0,64.0,73.49000000000001,73.49000000000001,R,Pascal Laugier,English,France,99.0,Morjana Alaoui, Mylène Jampanoï, Catherine Bégin,Thriller/Horror,Drama,Thriller/Horror,0.0,0.0,910701.9998327938,13.721971009482775,Thriller/Horror,Drama
tt0972883,Red,2008,8,4643.0,70.0,70.0,61.0,65.83,R,"Trygve Allister Diesen, Lucky McKee",English,United States,93.0,Brian Cox, Noel Fisher, Kyle Gallner,Drama,Thriller/Horror,Unknown,0.0,0.0,5843.456477615268,8.673077763346035,Drama,Thriller/Horror
tt0929425,Gomorrah,2008,5,1579146.0,70.0,91.0,87.0,68.83,Not Rated,Matteo Garrone,Neapolitan,Italy,136.0,Gianfelice Imparato, Salvatore Abbruzzese, Toni Servillo,Drama,Crime,Unknown,0.0,0.0,1987437.2006892613,14.502356527873946,Drama,Crime
tt0809504,The Accidental Husband,2008,2,4994133.0,55.0,6.0,14.0,54.94,PG-13,Griffin Dunne,English,United States,90.0,Uma Thurman, Jeffrey Dean Morgan, Justina Machado,Comedy,Romance,Unknown,0.0,0.0,6285375.582365319,15.653736156751696,Comedy,Romance
tt0864761,The Duchess,2008,9,13848978.0,69.0,62.0,62.0,69.80000000000001,PG-13,Saul Dibb,English,United Kingdom,110.0,Keira Knightley, Ralph Fiennes, Dominic Cooper,Drama,History,Romance,1.0,2.0,17429657.592602056,16.673683772587356,Drama,History
tt0913951,Alone in the Dark II,2008,9,133867.0,26.0,37.96,37.96,37.96,PG-13,"Michael Roesch, Peter Scheerer",English,Germany,88.0,Rick Yune, Rachel Specter, Lance Henriksen,Action/Adventure,Sci-Fi/Fantasy,Thriller/Horror,0.0,0.0,168478.56736784906,12.0345638240544,Action/Adventure,Sci-Fi/Fantasy
tt1084950,Rachel Getting Married,2008,10,12796841.0,67.0,84.0,82.0,63.0,R,Jonathan Demme,English,United States,113.0,Anne Hathaway, Rosemarie DeWitt, Debra Winger,Drama,Unknown,Unknown,0.0,0.0,16105488.570851317,16.5946706768816,Drama,Unknown
tt0758774,Body of Lies,2008,10,39394666.0,70.0,55.0,57.0,66.18,R,Ridley Scott,English,United States,128.0,Leonardo DiCaprio, Russell Crowe, Mark Strong,Action/Adventure,Drama,Thriller/Horror,0.0,0.0,49580231.79435494,17.71910275971882,Action/Adventure,Drama
tt0970411,City of Ember,2008,10,7873007.0,64.0,54.0,58.0,62.84,PG,Gil Kenan,English,United States,90.0,Saoirse Ronan, Toby Jones, Bill Murray,Action/Adventure,Family,Sci-Fi/Fantasy,0.0,0.0,9908587.928593658,16.10891240660702,Action/Adventure,Family
tt0467197,Max Payne,2008,10,40689393.0,53.0,15.0,31.0,53.53,PG-13,John Moore,English,United States,100.0,Mark Wahlberg, Mila Kunis, Beau Bridges,Action/Adventure,Action/Adventure,Drama,0.0,0.0,51209712.92183574,17.751439777522528,Action/Adventure,Action/Adventure
tt0911024,The Pool,2008,9,95102.0,72.0,94.0,77.0,63.64,Unrated,Chris Smith,Hindi,United States,98.0,Nana Patekar, Venkatesh Chavan, Jhangir Badshah,Drama,Unknown,Unknown,0.0,0.0,119690.8029149617,11.692667054132674,Drama,Unknown
tt1007028,Zack and Miri Make a Porno,2008,9,31457946.0,65.0,65.0,56.0,62.73,R,Kevin Smith,English,United States,102.0,Seth Rogen, Elizabeth Banks, Craig Robinson,Comedy,Unknown,Unknown,0.0,0.0,39591457.74847541,17.494123939532884,Comedy,Unknown
tt1175491,W.,2008,10,25534493.0,63.0,58.0,56.0,61.97,PG-13,Oliver Stone,English,United States,129.0,Josh Brolin, Elizabeth Banks, Ioan Gruffudd,Drama,History,Unknown,0.0,0.0,32136484.713218123,17.285502538092036,Drama,History
tt1046163,My Best Friend's Girl,2008,9,19219250.0,58.0,14.0,34.0,56.56,R,Howard Deutch,English,United States,101.0,Kate Hudson, Dane Cook, Jason Biggs,Romance,Comedy,Unknown,0.0,0.0,24188423.628560685,17.001384714218926,Comedy,Romance
tt0383028,"Synecdoche, New York",2008,10,3083538.0,75.0,69.0,67.0,76.0,R,Charlie Kaufman,English,United States,124.0,Philip Seymour Hoffman, Samantha Morton, Michelle Williams,Drama,Unknown,Unknown,0.0,0.0,3880792.612550685,15.171549972322042,Drama,Unknown
tt0416212,The Secret Life of Bees,2008,9,37770162.0,72.0,59.0,57.0,74.53,PG-13,Gina Prince-Bythewood,English,United States,114.0,Dakota Fanning, Jennifer Hudson, Queen Latifah,Family,Action/Adventure,Drama,0.0,0.0,47535709.19652769,17.6769917591239,Drama,Family
tt1054588,Flash of Genius,2008,9,4442377.0,70.0,61.0,57.0,64.34,PG-13,Marc Abraham,English,Canada,119.0,Greg Kinnear, Lauren Graham, Alan Alda,Drama,Unknown,Unknown,0.0,0.0,5590962.01952597,15.53666192684065,Drama,Unknown
tt1190617,An American Carol,2008,10,7013191.0,40.0,12.0,20.0,44.0,PG-13,David Zucker,English,United States,83.0,Kevin P. Farley, Kelsey Grammer, Leslie Nielsen,Comedy,Sci-Fi/Fantasy,Unknown,0.0,0.0,8826464.867047835,15.99326513760904,Comedy,Sci-Fi/Fantasy
tt1063669,The Wave,2008,3,23620131.0,76.0,67.0,75.03,75.03,Not Rated,Dennis Gansel,German,Germany,107.0,Jürgen Vogel, Frederick Lau, Max Riemelt,Drama,Thriller/Horror,Unknown,0.0,0.0,29727160.778391387,17.207571690191557,Drama,Thriller/Horror
tt0808230,Les deux mondes,2007,11,3495308.0,56.0,51.0,51.0,51.0,G,Daniel Cohen,French,France,105.0,Benoît Poelvoorde, Natacha Lindinger, Michel Duchaussoy,Comedy,Sci-Fi/Fantasy,Unknown,0.0,0.0,4567929.357100829,15.33457056546566,Comedy,Sci-Fi/Fantasy
tt0963743,"Angus, Thongs and Perfect Snogging",2008,7,10627381.0,63.0,73.0,64.46,64.46,PG-13,Gurinder Chadha,English,United States,100.0,Georgia Groome, Aaron Taylor-Johnson, Karen Taylor,Comedy,Drama,Family,0.0,0.0,13375110.56311338,16.40890611711318,Comedy,Drama
tt1142798,The Family That Preys,2008,9,37105289.0,58.0,53.0,49.0,65.42,PG-13,Tyler Perry,English,United States,111.0,Kathy Bates, Alfre Woodard, Sanaa Lathan,Drama,Romance,Unknown,0.0,0.0,46698932.01827193,17.659231853389873,Drama,Romance
tt1082868,Quarantine,2008,10,31691811.0,59.0,55.0,53.0,57.7,R,John Erick Dowdle,English,United States,89.0,Jennifer Carpenter, Steve Harris, Columbus Short,Thriller/Horror,Sci-Fi/Fantasy,Thriller/Horror,0.0,0.0,39885788.98886686,17.501530652725467,Thriller/Horror,Sci-Fi/Fantasy
tt0482572,Pride and Glory,2008,9,15740721.0,66.0,35.0,45.0,63.71000000000001,R,Gavin O'Connor,English,United States,130.0,Edward Norton, Colin Farrell, Noah Emmerich,Drama,Drama,Mystery,0.0,0.0,19810514.34197387,16.801723382092042,Drama,Drama
tt0469903,The Express,2008,10,9793406.0,72.0,62.0,58.0,71.92999999999999,PG,Gary Fleder,English,United States,130.0,Rob Brown, Dennis Quaid, Clancy Brown,Drama,Unknown,Unknown,0.0,0.0,12325509.74124838,16.327181635354094,Drama,Unknown
tt1152282,Rak haeng Siam,2007,11,1305125.0,77.0,73.15,73.15,73.15,Not Rated,Chookiat Sakveerakul,Thai,Thailand,154.0,Sinjai Plengpanich, Songsit Roongnophakunsri, Pimpan Buranapim,Drama,Romance,Unknown,0.0,0.0,1705634.7544154106,14.349447889396748,Drama,Romance
tt1032755,RocknRolla,2008,9,5700626.0,72.0,60.0,53.0,69.53,R,Guy Ritchie,English,United Kingdom,114.0,Gerard Butler, Tom Wilkinson, Idris Elba,Action/Adventure,Crime,Thriller/Horror,0.0,0.0,7174533.690752104,15.78604832666202,Action/Adventure,Crime
tt0962726,High School Musical 3: Senior Year,2008,10,90559416.0,49.0,64.0,57.0,65.72,G,Kenny Ortega,English,United States,117.0,Zac Efron, Vanessa Hudgens, Ashley Tisdale,Comedy,Romance,Drama,0.0,0.0,113973725.1850648,18.551478498961217,Comedy,Romance
tt0479952,Madagascar: Escape 2 Africa,2008,10,180010950.0,66.0,64.0,61.0,64.64,PG,"Eric Darnell, Tom McGrath",English,United States,89.0,Ben Stiller, Chris Rock, David Schwimmer,Family,Action/Adventure,Animation,0.0,0.0,226553123.3726423,19.238490015663658,Action/Adventure,Family
tt0861689,Blindness,2008,5,3351751.0,65.0,44.0,45.0,65.22999999999999,R,Fernando Meirelles,English,Brazil,121.0,Julianne Moore, Mark Ruffalo, Gael García Bernal,Drama,Mystery,Sci-Fi/Fantasy,0.0,0.0,4218352.5936470935,15.254955229141483,Drama,Mystery
tt0824747,Changeling,2008,1,35739802.0,78.0,62.0,63.0,76.06,R,Clint Eastwood,English,United States,141.0,Angelina Jolie, Colm Feore, Amy Ryan,Drama,Drama,Mystery,0.0,0.0,44980395.75825697,17.621737302995133,Drama,Drama
tt0898367,The Road,2009,11,8117000.0,72.0,74.0,64.0,69.82000000000001,R,John Hillcoat,English,United States,111.0,Viggo Mortensen, Charlize Theron, Kodi Smit-McPhee,Action/Adventure,Drama,Unknown,0.0,0.0,10252140.609778266,16.142997081723028,Action/Adventure,Drama
tt1010048,Slumdog Millionaire,2008,11,141319928.0,80.0,91.0,84.0,77.33,R,"Danny Boyle, Loveleen Tandan",English,United Kingdom,120.0,Dev Patel, Freida Pinto, Saurabh Shukla,Drama,Romance,Unknown,8.0,10.0,177858464.0723074,18.996498646299177,Drama,Romance
tt0830515,Quantum of Solace,2008,10,168368427.0,66.0,64.0,58.0,63.06,PG-13,Marc Forster,English,United Kingdom,106.0,Daniel Craig, Olga Kurylenko, Mathieu Amalric,Action/Adventure,Action/Adventure,Thriller/Horror,0.0,0.0,211900403.91536584,19.171626929397004,Action/Adventure,Action/Adventure
tt1042499,Filth and Wisdom,2008,2,22406.0,53.0,24.0,26.0,58.37,Unrated,Madonna,English,United Kingdom,81.0,Eugene Hutz, Holly Weston, Vicky McClure,Comedy,Unknown,Unknown,0.0,0.0,28199.11389994566,10.247045834444782,Comedy,Unknown
tt0430922,Role Models,2008,11,67294270.0,68.0,77.0,61.0,64.71000000000001,R,David Wain,English,Germany,99.0,Paul Rudd, Seann William Scott, Elizabeth Banks,Comedy,Unknown,Unknown,0.0,0.0,84693331.45334715,18.25454742515737,Comedy,Unknown
tt0976060,Tokyo!,2008,8,351059.0,70.0,76.0,63.0,69.16,Unrated,"Leos Carax, Michel Gondry, Bong Joon Ho",Japanese,France,112.0,Ayako Fujitani, Ryô Kase, Ayumi Ito,Comedy,Drama,Sci-Fi/Fantasy,0.0,0.0,441825.97190935566,12.99867135481647,Comedy,Drama
tt1124394,Sauna,2008,9,192492.0,62.0,62.0,62.0,62.0,Unrated,Antti-Jussi Annila,Finnish,Finland,83.0,Ville Virtanen, Tommi Eronen, Viktor Klimenko,Thriller/Horror,Unknown,Unknown,0.0,0.0,242261.1725800384,12.397771648730954,Thriller/Horror,Unknown
tt0456340,Chaotic Ana,2007,8,1871286.0,63.0,60.11,60.11,60.11,TV-MA,Julio Medem,Spanish,Spain,119.0,Manuela Vellés, Charlotte Rampling, Bebe,Comedy,Drama,Unknown,0.0,0.0,2445536.203084759,14.709774962812208,Comedy,Drama
tt1130988,JCVD,2008,6,470691.0,71.0,84.0,64.0,66.42999999999999,R,Mabrouk El Mechri,French,Belgium,96.0,Jean-Claude Van Damme, Valérie Bodson, Hervé Sogne,Drama,Action/Adventure,Comedy,0.0,0.0,592389.052962569,13.291918882073658,Drama,Action/Adventure
tt1016290,Crows Zero,2007,10,21867963.0,70.0,70.53,70.53,70.53,Unknown,Takashi Miike,Japanese,Japan,130.0,Shun Oguri, Kyôsuke Yabe, Meisa Kuroki,Action/Adventure,Unknown,Unknown,0.0,0.0,28578686.10368377,17.16817175682993,Action/Adventure,Unknown
tt0933033,O Homem Que Desafiou o Diabo,2007,9,1668347.0,66.0,69.0,69.0,69.0,Unknown,Moacyr Góes,Portuguese,Brazil,106.0,Marcos Palmeira, Flávia Alessandra, Lívia Falcão,Comedy,Drama,Unknown,0.0,0.0,2180320.372090556,14.594982383642323,Comedy,Drama
tt0772181,Krabat,2008,9,11714039.0,61.0,58.86,58.86,58.86,Unknown,Marco Kreuzpaintner,German,Germany,120.0,David Kross, Christian Redl, Daniel Brühl,Action/Adventure,Sci-Fi/Fantasy,Thriller/Horror,0.0,0.0,14742726.055048004,16.50626037030193,Action/Adventure,Sci-Fi/Fantasy
tt0772176,Christmas Story,2007,11,3045910.0,70.0,73.0,73.0,73.0,PG,Juha Wuolijoki,Finnish,Finland,83.0,Hannu-Pekka Björkman, Otto Gustavsson, Jonas Rinne,Sci-Fi/Fantasy,Family,Drama,0.0,0.0,3980622.5111168986,15.196948774858246,Drama,Sci-Fi/Fantasy
tt1064953,The Guard Post,2008,4,6260139.0,58.0,55.74,55.74,55.74,Unknown,Su-chang Kong,Korean,South Korea,121.0,Ho-jin Chun, Hyun-jae Cho, Young-hoon Lee,Thriller/Horror,Mystery,Unknown,0.0,0.0,7878709.840689634,15.879674722628724,Thriller/Horror,Mystery
tt1132626,Saw V,2008,10,56746769.0,58.0,13.0,20.0,61.580000000000005,R,David Hackl,English,United States,95.0,Scott Patterson, Costas Mandylor, Tobin Bell,Thriller/Horror,Thriller/Horror,Crime,0.0,0.0,71418754.01610754,18.0840710541104,Thriller/Horror,Thriller/Horror
tt0993789,A Christmas Tale,2008,5,1060922.0,70.0,86.0,84.0,67.42,Not Rated,Arnaud Desplechin,French,France,152.0,Catherine Deneuve, Jean-Paul Roussillon, Mathieu Amalric,Drama,Comedy,Unknown,0.0,0.0,1335225.4002034343,14.104610674668466,Drama,Comedy
tt1135985,Sex Drive,2008,10,8402485.0,65.0,45.0,49.0,63.150000000000006,R,Sean Anders,English,United States,109.0,Josh Zuckerman, Clark Duke, Amanda Crew,Comedy,Action/Adventure,Romance,0.0,0.0,10574963.472176423,16.173999828722938,Comedy,Action/Adventure
tt1111948,Soul Men,2008,11,12082391.0,64.0,45.0,49.0,61.790000000000006,R,Malcolm D. Lee,English,United States,103.0,Samuel L. Jackson, Bernie Mac, Sharon Leal,Comedy,Music,Unknown,0.0,0.0,15206316.164986093,16.537221436674983,Comedy,Music
tt1014775,Beverly Hills Chihuahua,2008,10,94514402.0,39.0,40.0,41.0,53.0,PG,Raja Gosnell,English,United States,91.0,Drew Barrymore, George Lopez, Piper Perabo,Comedy,Family,Action/Adventure,0.0,0.0,118951280.33487692,18.594224558294464,Comedy,Family
tt1233381,Three Monkeys,2008,5,41343.0,73.0,77.0,73.0,68.75,Not Rated,Nuri Bilge Ceylan,Turkish,Turkey,109.0,Yavuz Bingöl, Hatice Aslan, Ahmet Rifat Sungar,Drama,Thriller/Horror,Unknown,0.0,0.0,52032.31125437175,10.859620174869368,Drama,Thriller/Horror
tt1068646,The Class,2008,9,3766810.0,75.0,95.0,92.0,69.47,PG-13,Laurent Cantet,French,France,128.0,François Bégaudeau, Agame Malembo-Emene, Angélica Sancio,Drama,Unknown,Unknown,0.0,0.0,4740725.887237986,15.371700822713915,Drama,Unknown
tt1031280,Splinter,2008,10,14154.0,61.0,76.0,58.0,61.0,R,Toby Wilkins,English,United States,82.0,Shea Whigham, Jill Wagner, Paulo Costanzo,Thriller/Horror,Thriller/Horror,Unknown,0.0,0.0,17813.54361063246,9.787714323961843,Thriller/Horror,Thriller/Horror
tt0455824,Australia,2008,11,49554002.0,66.0,54.0,53.0,65.78,PG-13,Baz Luhrmann,English,United Kingdom,165.0,Nicole Kidman, Hugh Jackman, Shea Adams,Action/Adventure,Drama,Romance,0.0,0.0,62366283.43283652,17.948535357707033,Action/Adventure,Drama
tt0397892,Bolt,2008,10,114053579.0,68.0,90.0,67.0,64.80000000000001,PG,"Byron Howard, Chris Williams",English,United States,98.0,John Travolta, Miley Cyrus, Susie Essman,Action/Adventure,Family,Action/Adventure,0.0,0.0,143542348.6975565,18.782140662501668,Action/Adventure,Family
tt1013753,Milk,2008,11,31841299.0,75.0,93.0,83.0,72.69999999999999,R,Gus Van Sant,English,United States,128.0,Sean Penn, Josh Brolin, Emile Hirsch,Drama,Drama,Unknown,2.0,8.0,40073927.39548451,17.50623649117306,Drama,Drama
tt1099212,Twilight,2008,11,192769854.0,53.0,49.0,56.0,62.88,PG-13,Catherine Hardwicke,English,United States,122.0,Kristen Stewart, Robert Pattinson, Billy Burke,Sci-Fi/Fantasy,Drama,Romance,0.0,0.0,242610866.26001495,19.30696934432034,Drama,Sci-Fi/Fantasy
tt1172571,The Children,2008,12,354954.0,59.0,61.23,61.23,61.23,R,Tom Shankland,English,United Kingdom,84.0,Eva Birthistle, Stephen Campbell Moore, Jeremy Sheffield,Thriller/Horror,Mystery,Thriller/Horror,0.0,0.0,446728.031564818,13.009705257922992,Thriller/Horror,Mystery
tt1129442,Transporter 3,2008,11,31715062.0,60.0,40.0,51.0,61.42,PG-13,Olivier Megaton,English,France,104.0,Jason Statham, Robert Knepper, Natalya Rudakova,Action/Adventure,Action/Adventure,Thriller/Horror,0.0,0.0,39915051.57912338,17.502264043285262,Action/Adventure,Action/Adventure
tt0369436,Four Christmases,2008,11,120146040.0,57.0,25.0,41.0,57.94,PG-13,Seth Gordon,English,Germany,88.0,Reese Witherspoon, Vince Vaughn, Mary Steenburgen,Comedy,Romance,Drama,0.0,0.0,151210027.07254428,18.834180336128213,Comedy,Romance
tt0914798,The Boy in the Striped Pajamas,2008,5,9046156.0,77.0,65.0,55.0,78.45,PG-13,Mark Herman,English,United Kingdom,94.0,Asa Butterfield, David Thewlis, Rupert Friend,War,Drama,History,0.0,0.0,11385056.83302137,16.247812249388588,Drama,War
tt0409345,Surveillance,2008,2,27349.0,63.0,55.0,31.0,59.76,R,Jennifer Lynch,English,United States,97.0,Julia Ormond, Bill Pullman, Pell James,Thriller/Horror,Thriller/Horror,Mystery,0.0,0.0,34420.135947943134,10.446397019436496,Thriller/Horror,Thriller/Horror
tt1129423,Fireproof,2008,9,33456317.0,64.0,38.0,28.0,75.84,PG,Alex Kendrick,English,United States,122.0,Kirk Cameron, Erin Bethea, Ken Bevel,Drama,Romance,Unknown,0.0,0.0,42106511.36997628,17.555712951063292,Drama,Romance
tt0465502,Igor,2008,9,19528602.0,59.0,39.0,40.0,60.0,PG,Tony Leondis,English,United States,87.0,John Cusack, Molly Shannon, Steve Buscemi,Family,Comedy,Family,0.0,0.0,24577759.176323604,17.017352493435588,Comedy,Family
