original_title,imdb_id,revenue,runtime,vote_average,original_language,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,Year,Month
Bicho de Sete Cabeças,tt0263124,0,74,78.63000000000001,pt,Drama,,,,,,,,,,2001,06
Stay Alive,tt0441796,27105095,85,58.38,en,Horror,Thriller,,,,,,,,,2006,03
Basic Instinct 2,tt0430912,38629478,114,50.93,en,Crime,Mystery,Thriller,,,,,,,,2006,03
Brick,tt0393109,3919254,110,68.19,en,Drama,Mystery,,,,,,,,,2006,03
The Dead Hate the Living!,tt0225481,0,90,50.0,en,Horror,Comedy,,,,,,,,,2000,02
Evil Aliens,tt0383353,0,93,51.92999999999999,en,Comedy,Horror,Science Fiction,,,,,,,,2006,03
This Film Is Not Yet Rated,tt0493459,302179,98,71.33,en,Documentary,,,,,,,,,,2006,01
Slither,tt0439815,12834936,95,64.89,en,Horror,Science Fiction,Comedy,,,,,,,,2006,03
The Benchwarmers,tt0437863,0,85,58.53,en,Comedy,,,,,,,,,,2006,04
Renaissance,tt0386741,1831348,105,65.65,fr,Action,Animation,Science Fiction,,,,,,,,2006,03
Alles auf Zucker!,tt0416331,0,91,64.15,de,Comedy,,,,,,,,,,2004,12
Friends with Money,tt0436331,13368437,88,51.06,en,Comedy,Drama,Romance,,,,,,,,2006,04
Reefer Madness: The Movie Musical,tt0404364,0,109,67.69999999999999,en,Comedy,Music,,,,,,,,,2006,03
Candy,tt0424880,2105096,116,71.62,en,Drama,Romance,,,,,,,,,2006,05
Geheimnisse einer Seele,tt0016914,0,75,62.0,de,Thriller,Drama,,,,,,,,,1926,03
L'enfant,tt0456396,5507396,95,71.08,fr,Drama,,,,,,,,,,2005,10
11-Sep,tt0312318,0,128,78.51,en,Documentary,,,,,,,,,,2002,03
Scary Movie 4,tt0362120,178262620,83,54.92,en,Comedy,,,,,,,,,,2006,04
Hard Candy,tt0424136,7022209,103,68.0,en,Drama,Thriller,,,,,,,,,2005,01
A Prairie Home Companion,tt0420087,0,105,63.0,en,Drama,Comedy,Music,,,,,,,,2006,06
The Sentinel,tt0443632,78810595,108,59.76,en,Action,Thriller,Crime,,,,,,,,2006,04
The Wild,tt0405469,102338515,95,55.330000000000005,en,Family,Animation,,,,,,,,,2006,03
Silent Hill,tt0384537,100605135,125,65.4,en,Horror,Mystery,,,,,,,,,2006,04
American Dreamz,tt0465142,7314027,107,49.900000000000006,en,Comedy,Drama,,,,,,,,,2006,03
Kinky Boots,tt0434124,9950133,107,67.22,en,Comedy,Drama,Music,,,,,,,,2005,08
ต้มยำกุ้ง,tt0427954,27165581,111,70.84,th,Action,Crime,Drama,Thriller,,,,,,,2005,08
Mission: Impossible III,tt0317919,398479497,126,67.0,en,Adventure,Action,Thriller,,,,,,,,2006,04
RV,tt0449089,87528173,99,58.8,en,Family,Comedy,,,,,,,,,2006,04
United 93,tt0475276,76286096,111,71.38,en,Drama,History,Crime,Thriller,Action,,,,,,2006,04
Stick It,tt0430634,0,105,67.84,en,Comedy,Drama,,,,,,,,,2006,04
An American Haunting,tt0429573,29612137,83,55.79,en,Horror,Thriller,Mystery,,,,,,,,2005,05
Down in the Valley,tt0398027,852872,112,58.0,en,Drama,Romance,Thriller,Western,,,,,,,2005,05
Over the Hedge,tt0327084,343397247,83,65.14,en,Family,Comedy,Animation,,,,,,,,2006,05
Art School Confidential,tt0364955,0,102,61.0,en,Comedy,Drama,,,,,,,,,2006,05
Poseidon,tt0409182,181674817,98,58.33,en,Adventure,Action,Drama,Thriller,,,,,,,2006,05
The Da Vinci Code,tt0382625,767820459,149,67.15,en,Thriller,Mystery,,,,,,,,,2006,05
X-Men: The Last Stand,tt0376994,459359555,104,64.02,en,Adventure,Action,Science Fiction,Thriller,,,,,,,2006,05
The Break-Up,tt0452594,205668210,106,58.28,en,Romance,Comedy,,,,,,,,,2006,06
Peaceful Warrior,tt0438315,0,120,74.65,en,Drama,,,,,,,,,,2006,03
Cars,tt0317219,461983149,117,69.00999999999999,en,Animation,Adventure,Comedy,Family,,,,,,,2006,06
The Notorious Bettie Page,tt0404802,1410778,91,63.879999999999995,en,Comedy,Drama,,,,,,,,,2005,09
Game 6,tt0425055,0,87,44.519999999999996,en,Drama,Comedy,,,,,,,,,2006,03
On a Clear Day,tt0410400,878122,98,65.4,en,Drama,,,,,,,,,,2005,08
The Omen,tt0466909,119188334,110,55.620000000000005,en,Horror,,,,,,,,,,2006,06
Nacho Libre,tt0457510,99255460,92,63.37,en,Comedy,Family,,,,,,,,,2006,06
The Lake House,tt0410297,114830111,99,69.76,en,Drama,Mystery,Romance,,,,,,,,2006,06
Click,tt0389860,240685326,107,62.489999999999995,en,Comedy,Drama,Fantasy,,,,,,,,2006,06
The Devil Wears Prada,tt0458352,326551094,109,73.81,en,Comedy,Drama,Romance,,,,,,,,2006,06
Pirates of the Caribbean: Dead Man's Chest,tt0383574,1065659812,150,73.32,en,Adventure,Fantasy,Action,,,,,,,,2006,07
"You, Me and Dupree",tt0463034,130628903,108,55.89,en,Comedy,Romance,,,,,,,,,2006,07
Clerks II,tt0424345,26888376,97,68.97999999999999,en,Comedy,,,,,,,,,,2006,07
Lady in the Water,tt0452637,72785169,110,55.78,en,Drama,Fantasy,Mystery,,,,,,,,2006,07
My Super Ex-Girlfriend,tt0465624,61108981,95,50.510000000000005,en,Comedy,Science Fiction,Romance,,,,,,,,2006,07
Marie Antoinette,tt0422720,60917189,123,66.58,en,Drama,History,,,,,,,,,2006,05
Who Killed the Electric Car?,tt0489037,1678874,92,73.0,en,Documentary,,,,,,,,,,2006,08
An Inconvenient Truth,tt0497116,46243000,100,69.74000000000001,en,Documentary,,,,,,,,,,2006,05
Career Opportunities,tt0101545,11336986,83,68.42,en,Romance,Comedy,,,,,,,,,1991,03
High School Musical,tt0475293,0,98,65.72,en,Comedy,Drama,Family,Music,Romance,TV Movie,,,,,2006,01
I Am a Sex Addict,tt0428649,0,98,56.580000000000005,en,Comedy,Romance,,,,,,,,,2005,10
Stoned,tt0426627,0,102,50.9,en,Drama,,,,,,,,,,2005,11
霍元甲,tt0446059,68072848,103,74.87,zh,Drama,Action,,,,,,,,,2006,01
The Fast and the Furious: Tokyo Drift,tt0463985,158468292,104,64.14,en,Action,Crime,Drama,Thriller,,,,,,,2006,06
Garfield: A Tail of Two Kitties,tt0455499,141702264,78,55.19,en,Animation,Comedy,Family,Adventure,,,,,,,2006,06
Metal: A Headbanger's Journey,tt0478209,0,91,75.87,en,Documentary,Music,,,,,,,,,2005,09
The Public Eye,tt0105187,0,99,61.269999999999996,en,Action,Adventure,Crime,Drama,Thriller,,,,,,1992,10
Superman Returns,tt0348150,391081192,154,57.18,en,Science Fiction,Action,Adventure,,,,,,,,2006,06
The Road to Guantanamo,tt0468094,0,95,69.35,en,Documentary,Drama,,,,,,,,,2006,03
Edmond,tt0443496,0,82,58.97,en,Drama,Thriller,,,,,,,,,2005,08
The Oh in Ohio,tt0422861,648183,88,52.5,en,Comedy,Romance,,,,,,,,,2006,03
Little Miss Sunshine,tt0449059,100523181,102,76.67,en,Comedy,Drama,,,,,,,,,2006,07
The Fallen Idol,tt0040338,0,96,72.15,en,Drama,Thriller,,,,,,,,,1948,09
Babel,tt0449467,135330182,143,71.69,en,Drama,,,,,,,,,,2006,09
Strangers with Candy,tt0369994,0,97,55.57000000000001,en,Comedy,,,,,,,,,,2006,07
Wordplay,tt0492506,0,94,69.75,en,Documentary,,,,,,,,,,2006,06
L'Armée des ombres,tt0064040,741766,145,79.53999999999999,fr,War,Drama,Thriller,,,,,,,,1969,09
Prova d'orchestra,tt0079759,0,70,66.03,it,Drama,Comedy,,,,,,,,,1978,10
Little Man,tt0430304,101595121,98,59.0,en,Comedy,Crime,,,,,,,,,2006,08
Monster House,tt0385880,140175006,91,66.55,en,Animation,Comedy,Family,Fantasy,,,,,,,2006,06
Snakes on a Plane,tt0417148,62022014,105,53.86,en,Action,Crime,Thriller,Horror,,,,,,,2006,08
Scoop,tt0457513,31584901,96,65.95,en,Comedy,Mystery,,,,,,,,,2006,07
Talladega Nights: The Ballad of Ricky Bobby,tt0415306,162966177,106,63.35,en,Comedy,,,,,,,,,,2006,08
Night at the Museum,tt0477347,574480841,108,65.63,en,Action,Adventure,Comedy,Family,Fantasy,,,,,,2006,10
World Trade Center,tt0469641,163247198,129,61.379999999999995,en,Drama,History,Thriller,,,,,,,,2006,08
Stranger Than Fiction,tt0420223,53653224,113,72.49,en,Comedy,Drama,Fantasy,Romance,,,,,,,2006,09
Miami Vice,tt0430357,163794509,132,59.73,en,Action,Crime,Thriller,,,,,,,,2006,07
The Pursuit of Happyness,tt0454921,307077295,117,79.02,en,Drama,,,,,,,,,,2006,12
John Tucker Must Die,tt0455967,68844775,87,61.57,en,Comedy,Romance,,,,,,,,,2006,07
The Ant Bully,tt0429589,55181129,88,57.06,en,Fantasy,Adventure,Animation,Comedy,Family,,,,,,2006,07
Crank,tt0479884,42931041,88,66.0,en,Action,Thriller,Crime,,,,,,,,2006,08
The Secret Life of Words,tt0430576,0,112,70.0,en,Romance,Drama,,,,,,,,,2005,12
Chaos,tt0402910,7000000,106,63.14,en,Drama,Action,Crime,,,,,,,,2005,01
The Night Listener,tt0448075,10639686,91,55.919999999999995,en,Drama,Thriller,Horror,,,,,,,,2006,02
Step Up,tt0462590,0,104,69.0,en,Music,Drama,Romance,Crime,,,,,,,2006,08
Zoom,tt0383060,12506188,83,53.54,en,Family,Comedy,Adventure,Action,Science Fiction,,,,,,2006,08
Mind Game,tt0452039,36613,103,74.45,ja,Adventure,Animation,Romance,Comedy,,,,,,,2004,08
Half Nelson,tt0468489,4911725,107,66.5,en,Drama,,,,,,,,,,2006,08
La Moustache,tt0428856,0,87,62.599999999999994,fr,Thriller,Drama,Mystery,,,,,,,,2005,06
Tideland,tt0410764,566611,120,64.66,en,Fantasy,Drama,Thriller,Science Fiction,,,,,,,2005,09
Adams æbler,tt0418455,0,94,74.69,da,Drama,Comedy,Crime,,,,,,,,2005,04
Material Girls,tt0433412,11449638,97,54.0,en,Comedy,,,,,,,,,,2006,08
Accepted,tt0384793,38505009,93,63.730000000000004,en,Comedy,,,,,,,,,,2006,08
I due superpiedi quasi piatti,tt0074442,0,110,69.15,it,Action,Comedy,,,,,,,,,1977,04
Born to Kill,tt0039211,0,92,65.66,en,Crime,Drama,Thriller,,,,,,,,1947,04
The Illusionist,tt0443543,87892388,110,72.88,en,Fantasy,Drama,Thriller,Romance,,,,,,,2006,08
The Queen,tt0436697,123384128,103,69.75,en,Drama,History,,,,,,,,,2006,09
Beerfest,tt0486551,19179969,110,59.31,en,Comedy,,,,,,,,,,2006,08
Invincible,tt0445990,57806952,105,69.41,en,Drama,History,,,,,,,,,2006,08
Idlewild,tt0417225,0,121,55.22,en,Crime,Drama,Music,,,,,,,,2006,08
Le ballon rouge,tt0048980,48980,34,77.09,fr,Comedy,Drama,Family,Fantasy,,,,,,,1956,08
Angel-A,tt0473753,9995168,91,69.46,fr,Romance,Comedy,Drama,Fantasy,,,,,,,2005,12
A Chump at Oxford,tt0032339,0,63,69.50999999999999,en,Comedy,,,,,,,,,,1939,12
Ladri di saponette,tt0097702,0,90,75.0,it,Comedy,,,,,,,,,,1989,02
The Puffy Chair,tt0436689,0,85,60.0,en,Comedy,Drama,Romance,,,,,,,,2006,06
The Wicker Man,tt0450345,38805380,102,43.099999999999994,en,Horror,Mystery,Thriller,,,,,,,,2006,08
The Wind That Shakes the Barley,tt0460989,22889018,127,73.69,en,Drama,War,,,,,,,,,2006,03
Severance,tt0464196,5515163,96,62.47,en,Horror,Comedy,Thriller,,,,,,,,2006,05
Hollywoodland,tt0427969,16803753,126,61.01,en,Crime,Drama,Mystery,Romance,Thriller,,,,,,2006,08
The Covenant,tt0475944,37597471,97,55.21,en,Fantasy,Horror,,,,,,,,,2006,09
The Last Kiss,tt0434139,0,115,60.17,en,Comedy,Drama,Romance,,,,,,,,2006,09
Sherrybaby,tt0423169,622806,96,62.59,en,Drama,,,,,,,,,,2006,09
Idiocracy,tt0387808,495303,84,62.92,en,Comedy,Science Fiction,Adventure,,,,,,,,2006,09
Jesus Camp,tt0486358,1013596,84,70.14999999999999,en,Documentary,,,,,,,,,,2006,09
활,tt0456470,2032404,90,69.0,ko,Drama,,,,,,,,,,2005,05
La tigre e la neve,tt0419198,0,114,67.0,it,Comedy,Drama,Romance,,,,,,,,2005,10
The Fountain,tt0414993,15304890,96,69.36,en,Drama,Adventure,Science Fiction,Romance,,,,,,,2006,11
La Cité de la peur,tt0109440,0,93,75.0,fr,Comedy,,,,,,,,,,1994,03
La Science des rêves,tt0354899,9524340,105,70.54,fr,Comedy,Drama,Fantasy,,,,,,,,2006,02
The Black Dahlia,tt0387877,49111202,121,56.25,en,Drama,Crime,Thriller,,,,,,,,2006,09
The Woods,tt0380066,0,91,57.25,en,Mystery,Horror,Thriller,,,,,,,,2006,09
Gridiron Gang,tt0421206,41480851,125,70.0,en,Action,Crime,Drama,,,,,,,,2006,09
Land of Plenty,tt0382357,0,123,60.14,en,Drama,,,,,,,,,,2004,09
The Bridge,tt0799954,179780,93,67.5,en,Documentary,,,,,,,,,,2006,10
Apocalypto,tt0472043,120654337,139,75.42,en,Action,Drama,History,,,,,,,,2006,12
Flyboys,tt0454824,17834865,138,65.0,en,Action,Adventure,Drama,History,Romance,War,,,,,2006,09
Jackass Number Two,tt0493430,72778712,92,64.86,en,Action,Comedy,Documentary,,,,,,,,2006,09
All the King's Men,tt0405676,9450897,125,58.0,en,Drama,Thriller,,,,,,,,,2006,09
Conversations with Other Women,tt0435623,973525,84,63.449999999999996,en,Drama,Romance,,,,,,,,,2006,06
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,tt0443453,262552893,84,67.42,en,Comedy,,,,,,,,,,2006,11
El laberinto del fauno,tt0457430,83258226,118,77.49,es,Fantasy,Drama,War,,,,,,,,2006,10
The Guardian,tt0406816,94973540,139,71.22,en,Drama,Action,,,,,,,,,2006,09
Open Season,tt0400717,197309027,86,61.379999999999995,en,Animation,Family,Adventure,Comedy,,,,,,,2006,09
School for Scoundrels,tt0462519,17807569,100,54.32000000000001,en,Comedy,Drama,Romance,,,,,,,,2006,09
The Departed,tt0407887,291465000,151,81.62,en,Drama,Thriller,Crime,,,,,,,,2006,10
The Texas Chainsaw Massacre: The Beginning,tt0420294,107363905,91,61.150000000000006,en,Horror,Thriller,,,,,,,,,2006,10
Employee of the Month,tt0424993,38368909,103,55.25,en,Comedy,Romance,,,,,,,,,2006,10
Running with Scissors,tt0439289,6754898,116,58.05,en,Drama,Comedy,,,,,,,,,2006,10
Man of the Year,tt0483726,42472472,115,59.269999999999996,en,Comedy,Romance,Thriller,,,,,,,,2006,10
The Marine,tt0419946,22165608,92,60.0,en,Action,,,,,,,,,,2006,10
Infamous,tt0420609,2689799,110,65.0,en,Drama,Crime,,,,,,,,,2006,09
Il Casanova di Federico Fellini,tt0074291,0,155,70.81,it,Drama,History,Romance,,,,,,,,1976,12
Чапаев,tt0024966,0,93,65.0,ru,Drama,History,War,,,,,,,,1934,11
Feast,tt0426459,658573,95,61.82000000000001,en,Action,Horror,Thriller,Comedy,,,,,,,2005,10
Little Children,tt0404203,14821658,137,70.72,en,Drama,Romance,,,,,,,,,2006,10
Deliver Us from Evil,tt0814075,201275,101,71.75,en,Crime,Documentary,,,,,,,,,2006,06
The Last King of Scotland,tt0455590,48618191,123,74.34,en,Drama,,,,,,,,,,2006,01
The U.S. vs. John Lennon,tt0478049,0,99,67.0,en,Documentary,,,,,,,,,,2006,09
Shortbus,tt0367027,5179037,101,63.56,en,Romance,Drama,Comedy,,,,,,,,2006,10
Children of Men,tt0206634,70595464,109,76.01,en,Drama,Action,Thriller,Science Fiction,,,,,,,2006,09
The Prestige,tt0482571,109676311,130,82.01,en,Drama,Mystery,Science Fiction,,,,,,,,2006,10
Flags of Our Fathers,tt0418689,65900249,135,68.28,en,War,Drama,History,,,,,,,,2006,10
13 Tzameti,tt0475169,767311,93,70.19,fr,Action,Thriller,,,,,,,,,2005,09
Saw III,tt0489270,164874275,114,63.87,en,Horror,Thriller,Crime,,,,,,,,2006,10
Catch a Fire,tt0437232,5710236,101,62.400000000000006,en,Action,Drama,Thriller,,,,,,,,2006,10
Death of a President,tt0853096,167000,97,56.550000000000004,en,Documentary,Drama,Science Fiction,,,,,,,,2006,10
Flushed Away,tt0424095,178120010,84,62.34,en,Adventure,Animation,Comedy,Family,,,,,,,2006,10
Perfume: The Story of a Murderer,tt0396171,135039924,147,73.4,en,Crime,Fantasy,Drama,,,,,,,,2006,09
The Santa Clause 3: The Escape Clause,tt0452681,84500122,91,54.88,en,Comedy,Family,Adventure,,,,,,,,2006,11
Mom and Dad Save the World,tt0104905,0,88,49.400000000000006,en,Adventure,Comedy,Family,Science Fiction,Action,,,,,,1992,07
A Good Year,tt0401445,42064105,117,66.75,en,Comedy,Drama,Romance,,,,,,,,2006,09
Dixie Chicks: Shut Up and Sing,tt0811136,0,93,67.0,en,Music,Documentary,,,,,,,,,2006,10
For Your Consideration,tt0470765,5542025,86,58.07000000000001,en,Comedy,,,,,,,,,,2006,11
Fuck,tt0486585,19791,93,62.92,en,Documentary,,,,,,,,,,2006,11
Shooting Dogs,tt0420901,0,115,74.74000000000001,en,Drama,History,,,,,,,,,2006,03
Casino Royale,tt0381061,599045960,144,75.22999999999999,en,Adventure,Action,Thriller,,,,,,,,2006,11
Happy Feet,tt0366548,384335608,108,61.51,en,Animation,Comedy,Family,,,,,,,,2006,11
Let's Go to Prison,tt0454987,4630045,84,56.81,en,Comedy,Crime,,,,,,,,,2006,11
Déjà Vu,tt0453467,180557550,126,68.25999999999999,en,Action,Thriller,Science Fiction,,,,,,,,2006,11
Bobby,tt0308055,0,120,64.13,en,Drama,,,,,,,,,,2006,09
10 Items or Less,tt0499603,580527,81,62.0,en,Comedy,Drama,,,,,,,,,2006,09
The Holiday,tt0457939,194168700,136,70.73,en,Comedy,Romance,,,,,,,,,2006,12
Harsh Times,tt0433387,5967038,116,64.32000000000001,en,Crime,Drama,Thriller,Action,,,,,,,2005,09
Fast Food Nation,tt0460792,2209322,116,61.17,en,Drama,Comedy,,,,,,,,,2006,11
The Great Train Robbery,tt0000439,0,12,70.5,en,Crime,Action,Western,,,,,,,,1903,12
Tenacious D in The Pick of Destiny,tt0365830,13405595,93,67.07,en,Comedy,Music,,,,,,,,,2006,11
The Nativity Story,tt0762121,0,101,69.75,en,Drama,History,,,,,,,,,2006,11
Blood Diamond,tt0450259,171720398,143,75.22,en,Drama,Thriller,Action,,,,,,,,2006,12
Charlotte's Web,tt0413895,144000000,97,62.07,en,Comedy,Family,Fantasy,,,,,,,,2006,12
Eragon,tt0449010,249288105,104,50.61,en,Fantasy,Action,Adventure,Family,,,,,,,2006,12
Rocky Balboa,tt0479143,155929020,101,68.16,en,Drama,,,,,,,,,,2006,12
Fur: An Imaginary Portrait of Diane Arbus,tt0422295,2312717,122,61.0,en,Drama,History,,,,,,,,,2006,08
The Dam Busters,tt0046889,0,124,69.03999999999999,en,Drama,Action,History,Thriller,War,,,,,,1955,05
Another Gay Movie,tt0443431,745327,92,60.72,en,Comedy,Romance,,,,,,,,,2006,04
The Painted Veil,tt0446755,26910847,125,72.52,en,Romance,Drama,,,,,,,,,2006,01
We Are Marshall,tt0758794,43545364,124,68.81,en,Drama,History,,,,,,,,,2006,12
The Good Shepherd,tt0343737,100266865,167,63.0,en,Drama,Thriller,History,,,,,,,,2006,12
Dreamgirls,tt0443489,154937680,134,67.97,en,Drama,Music,,,,,,,,,2006,12
Freedom Writers,tt0463998,43095175,123,79.22,en,Crime,Drama,,,,,,,,,2007,01
Inland Empire,tt0460829,4045770,180,71.0,en,Fantasy,Mystery,Thriller,,,,,,,,2006,09
The History Boys,tt0464049,13401952,109,67.19,en,Comedy,Drama,,,,,,,,,2006,10
Notes on a Scandal,tt0465551,49814392,92,70.96000000000001,en,Drama,Romance,,,,,,,,,2006,12
DOA: Dead or Alive,tt0398913,7563172,87,51.97,en,Adventure,Action,Thriller,,,,,,,,2006,09
滿城盡帶黃金甲,tt0473444,78568977,114,68.0,zh,Action,Drama,Fantasy,,,,,,,,2006,12
The Good German,tt0452624,5914908,108,57.88,en,Drama,War,Thriller,Mystery,,,,,,,2006,12
Letters from Iwo Jima,tt0498380,68673228,141,74.66,en,Action,Drama,War,,,,,,,,2006,12
Black Christmas,tt0454082,21510851,95,52.0,en,Horror,Thriller,Mystery,,,,,,,,2006,12
Stomp the Yard,tt0775539,75511123,114,69.05,en,Drama,Music,,,,,,,,,2007,05
Miss Potter,tt0482546,35078241,92,65.72,en,Drama,Family,Romance,,,,,,,,2006,12
American Pie Presents: The Naked Mile,tt0808146,27500000,97,54.88,en,Comedy,,,,,,,,,,2006,12
Venus,tt0489327,0,95,65.92,en,Comedy,Drama,Romance,,,,,,,,2006,09
Il ritorno di Don Camillo,tt0045081,0,115,72.56,fr,Comedy,,,,,,,,,,1953,06
Don Camillo,tt0043918,0,107,77.0,it,Comedy,,,,,,,,,,1952,03
Primeval,tt0772193,10597734,93,61.120000000000005,en,Adventure,Horror,,,,,,,,,2007,01
Alpha Dog,tt0426883,15309302,122,66.32,en,Crime,Drama,Thriller,,,,,,,,2006,01
The Hitcher,tt0455960,25399945,84,58.87,en,Action,Horror,Crime,Thriller,,,,,,,2007,01
Efter brylluppet,tt0457655,0,124,71.76,da,Drama,,,,,,,,,,2006,02
Bridge to Terabithia,tt0398808,137587063,96,72.72,en,Adventure,Drama,Family,,,,,,,,2007,02
Beer League,tt0453453,472185,86,53.17,en,Comedy,,,,,,,,,,2006,09
Dead Meat,tt0369359,0,78,43.87,en,Comedy,Action,Horror,Science Fiction,,,,,,,2004,10
49 Up,tt0473434,238073,135,73.14,en,Documentary,,,,,,,,,,2005,09
Waitress,tt0473308,22240529,108,67.38000000000001,en,Drama,Comedy,Romance,,,,,,,,2007,05
Seven Up!,tt0058578,0,40,73.0,en,Documentary,TV Movie,,,,,,,,,1964,05
Catch and Release,tt0395495,16162580,111,58.94,en,Comedy,Drama,Romance,,,,,,,,2006,10
Smokin' Aces,tt0475394,57103895,109,64.85000000000001,en,Action,Comedy,Crime,Thriller,,,,,,,2006,12
Blood and Chocolate,tt0397044,6340723,98,54.88,en,Drama,Fantasy,Horror,Romance,,,,,,,2007,01
Epic Movie,tt0799949,86865564,85,39.0,en,Comedy,Action,Adventure,,,,,,,,2007,01
The Messengers,tt0425430,55060212,90,56.989999999999995,en,Mystery,Thriller,Horror,,,,,,,,2007,02
Because I Said So,tt0490084,69485490,102,59.33,en,Romance,Comedy,,,,,,,,,2007,02
Hannibal Rising,tt0367959,82169884,121,62.0,en,Crime,Drama,Thriller,Horror,,,,,,,2007,02
Norbit,tt0477051,159313561,102,55.839999999999996,en,Comedy,,,,,,,,,,2007,02
Direktøren for det hele,tt0469754,0,95,66.39,da,Comedy,,,,,,,,,,2006,09
Cocaine Cowboys,tt0380268,163000,118,73.2,en,Documentary,Crime,,,,,,,,,2006,11
Ratatouille,tt0382932,623726000,111,77.92,en,Animation,Comedy,Family,Fantasy,,,,,,,2007,06
"Paris, je t'aime",tt0401711,4857367,120,67.71,fr,Drama,Romance,,,,,,,,,2006,06
The Astronaut Farmer,tt0469263,11130889,104,62.01,en,Science Fiction,Adventure,Comedy,Drama,,,,,,,2006,10
"Wake Up, Ron Burgundy: The Lost Movie",tt0423505,0,93,60.0,en,Comedy,,,,,,,,,,2004,12
It's a Boy Girl Thing,tt0482527,7385434,95,65.0,en,Comedy,Fantasy,Romance,,,,,,,,2006,07
The Ugly Duckling and Me!,tt0396042,0,90,56.730000000000004,en,Family,Animation,Comedy,,,,,,,,2006,09
Unknown,tt0450340,3419456,98,62.14,en,Thriller,Mystery,Adventure,Crime,,,,,,,2006,11
Ghost Rider,tt0259324,228738393,114,55.26,en,Thriller,Action,Fantasy,,,,,,,,2007,01
Breach,tt0401997,40953935,110,66.04,en,Drama,Thriller,Crime,History,,,,,,,2007,02
Daddy's Little Girls,tt0778661,31609243,100,69.80000000000001,en,Comedy,Drama,Romance,,,,,,,,2007,02
Music and Lyrics,tt0758766,145896422,105,63.99,en,Comedy,Music,Romance,,,,,,,,2007,02
The Number 23,tt0481369,77566815,101,64.0,en,Thriller,Drama,Mystery,,,,,,,,2007,02
Reno 911!: Miami,tt0499554,20342161,84,57.830000000000005,en,Action,Comedy,Crime,,,,,,,,2007,02
Black Snake Moan,tt0462200,10907485,116,68.78,en,Drama,,,,,,,,,,2006,12
Babam ve Oğlum,tt0476735,4187299,112,75.21,tr,Drama,,,,,,,,,,2005,11
Factory Girl,tt0432402,0,90,60.42,en,Drama,History,,,,,,,,,2006,12
Hot Fuzz,tt0425112,80573774,121,75.43,en,Crime,Action,Comedy,,,,,,,,2007,02
Nuovomondo,tt0465188,0,118,64.82000000000001,it,History,Drama,Romance,,,,,,,,2006,09
Citizen X,tt0112681,0,105,73.08,en,Crime,Drama,,,,,,,,,1995,02
Next,tt0435705,76066841,96,60.26,en,Action,Science Fiction,Thriller,,,,,,,,2007,04
Amazing Grace,tt0454776,32120360,117,69.31,en,Drama,,,,,,,,,,2006,09
2001 Maniacs,tt0264323,0,87,52.71,en,Comedy,Horror,,,,,,,,,2005,05
Zodiac,tt0443706,84785914,157,75.0,en,Crime,Drama,Mystery,Thriller,,,,,,,2007,03
Pusher 3,tt0425379,0,108,71.75,da,Action,Thriller,Crime,,,,,,,,2005,08
Babylon 5: The Gathering,tt0106336,0,89,64.88000000000001,en,Science Fiction,Action,Adventure,,,,,,,,1993,12
Meshes of the Afternoon,tt0036154,0,14,77.81,en,Mystery,Fantasy,,,,,,,,,1943,01
Wild Hogs,tt0486946,253625427,100,59.42999999999999,en,Action,Adventure,Comedy,,,,,,,,2007,03
300,tt0416449,422610419,117,71.68,en,Action,Adventure,War,,,,,,,,2007,03
The Abandoned,tt0475937,4529892,99,55.35,en,Horror,Thriller,,,,,,,,,2006,09
Starter for 10,tt0477095,0,92,64.16,en,Drama,Comedy,Romance,,,,,,,,2006,09
The Last Mimzy,tt0768212,27308918,94,62.86,en,Drama,Science Fiction,Adventure,,,,,,,,2007,02
Hors de prix,tt0482088,28041861,104,63.620000000000005,fr,Drama,Comedy,Romance,,,,,,,,2006,12
괴물,tt0468492,88489643,119,69.66,ko,Horror,Drama,Science Fiction,,,,,,,,2006,07
Becoming Jane,tt0416508,37311672,120,73.15,en,Romance,Drama,,,,,,,,,2007,03
