,Release Group,Rollout,Markets,Domestic,International,Worldwide,imdb_id,Area,Release Date,Opening,Gross,Filmmakers,Role,# Releases,Lifetime Gross,Rank
0,,,,,,,tt0119448,Domestic,"Mar 27, 1998","$37,268","$623,983",,,,,
0,,,,,,,tt0120841,Domestic,"Apr 10, 1998","$7,274,008","$19,221,939",,,,,
0,,,,,,,tt0120742,Domestic,"Apr 17, 1998","$2,087,011","$3,572,443",,,,,
0,,,,,,,tt0120609,Domestic,"Apr 24, 1998","$10,809,424","$27,007,143",,,,,
0,,,,,,,tt0120856,Domestic,"Apr 24, 1998","$1,110,564","$2,172,941",,,,,
0,,,,,,,tt0118925,Domestic,"May 1, 1998","$87,983","$676,631",,,,,
0,,,,,,,tt0119683,Domestic,"May 1, 1998","$5,011,840","$14,096,321",,,,,
0,,,,,,,tt0118866,Domestic,"May 15, 1998","$34,838","$537,948",,,,,
0,,,,,,,tt0120647,Domestic,"May 8, 1998","$41,152,375","$140,464,664",,,,,
0,,,,,,,tt0120800,Domestic,"May 15, 1998","$6,041,602","$22,510,798",,,,,
0,,,,,,,tt0120685,Domestic,"May 20, 1998","$44,047,541","$136,314,294",,,,,
0,,,,,,,tt0118798,Domestic,"May 15, 1998","$141,816","$26,528,185",,,,,
0,,,,,,,tt0120669,Domestic,"May 22, 1998","$3,338,590","$10,680,275",,,,,
0,,,,,,,tt0120777,Domestic,"May 22, 1998","$102,385","$5,881,367",,,,,
0,,,,,,,tt0119053,Domestic,"May 29, 1998","$2,837,928","$6,136,856",,,,,
0,,,,,,,tt0119313,Domestic,"May 29, 1998","$14,210,464","$60,053,195",,,,,
0,,,,,,,tt0119375,Domestic,"May 29, 1998","$20,366","$227,569",,,,,
0,,,,,,,tt0120401,,,,,Scott Reynolds,Director,,,
0,,,,,,,tt0120787,Domestic,"Jun 5, 1998","$16,615,704","$67,638,368",,,,,
0,,,,,,,tt0116692,Domestic,"Jun 5, 1998","$14,015","$181,881",,,,,
0,,,,,,,tt0120828,Domestic,"Jun 12, 1998","$16,485,276","$74,339,294",,,,,
0,,,,,,,tt0127723,Domestic,"Jun 12, 1998","$8,025,910","$25,605,015",,,,,
0,,,,,,,tt0139362,Domestic,"Jun 12, 1998","$47,499","$1,960,216",,,,,
0,,,,,,,tt0118849,Domestic,"Jan 22, 1999","$20,100","$933,933",,,,,
0,,,,,,,tt0116141,Domestic,"Jun 19, 1998","$6,201","$24,727",,,,,
0,,,,,,,tt0122529,Domestic,"Jun 19, 1998","$40,939","$1,338,335",,,,,
0,,,,,,,tt0119717,Domestic,"Jun 5, 1998","$30,732","$301,796",,,,,
0,,,,,,,tt0120762,Domestic,"Jun 19, 1998","$22,745,143","$120,620,254",,,,,
0,,,,,,,tt0120902,Domestic,"Jun 19, 1998","$30,138,758","$83,898,313",,,,,
0,,,,,,,tt0126344,,,,,Paddy Breathnach,Director,,,
0,,,,,,,tt0118998,Domestic,"Jun 26, 1998","$29,014,324","$144,156,605",,,,,
0,Original Release,"June 26, 1998",Domestic,"$37,562,568","$40,183,000","$77,745,568",tt0120780,,,,,,,,,
0,Original Release,"June 26, 1998",Domestic,"$49,582",–,"$49,582",tt0073540,,,,,,,,,
0,,,,,,,tt0120321,Domestic,"Jun 26, 1998","$43,574","$6,745,362",,,,,
0,Original Release,"June 26, 1998",Domestic,"$2,375,097",–,"$2,375,097",tt0118789,,,,,,,,,
0,Original Release,"July 1, 1998",Domestic,"$201,578,182","$352,131,606","$553,709,788",tt0120591,,,,,,,,,
0,,,,,,,tt0122151,Domestic,"Jul 10, 1998","$34,048,124","$130,444,603",,,,,
0,,,,,,,tt0123987,Domestic,"Jul 10, 1998","$6,414,668","$29,967,750",,,,,
0,,,,,,,tt0122718,Domestic,"Jul 10, 1998","$14,047,592","$54,682,547",,,,,
0,,,,,,,tt0138704,Domestic,"Jul 10, 1998","$31,069","$3,221,152",,,,,
0,,,,,,,tt0140688,Domestic,"Jul 10, 1998",–,"$307,037",,,,,
0,,,,,,,tt0129387,Domestic,"Jul 15, 1998","$13,740,644","$176,484,651",,,,,
0,,,,,,,tt0019729,,,,,Harry Beaumont,Director,,,
0,,,,,,,tt0021746,,,,,Wesley Ruggles,Director,,,
0,,,,,,,tt0027698,,,,,Robert Z. Leonard,Director,,,
0,,,,,,,tt0029146,,,,,William Dieterle,Director,,,
0,,,,,,,tt0035093,,,,,William Wyler,Director,,,
0,Original Release,"May 3, 1944",Domestic,–,–,–,tt0036872,,,,,,,,,
0,Original Release,"November 21, 1946",Domestic,"$23,650,000",–,"$23,650,000",tt0036868,,,,,,,,,
0,,,,,,,tt0039416,,,,,Elia Kazan,Director,,,
0,,,,,,,tt0040416,,,,,Laurence Olivier,Director,,,
0,,,,,,,tt0041113,,,,,Robert Rossen,Director,,,
0,,,,,,,tt0045793,Domestic,"Dec 5, 2003","$18,176","$36,416",,,,,
0,Original Release,"July 28, 1954",Domestic,–,–,–,tt0047296,,,,,,,,,
0,Original Release,"October 18, 1961",Domestic,"$43,656,822",–,"$43,656,822",tt0055614,,,,,,,,,
0,,,,,,,tt0057590,,,,,Tony Richardson,Director,,,
0,Original Release,"August 2, 1967",Domestic,–,–,–,tt0061811,,,,,,,,,
0,Original Release,"May 25, 1969",Domestic,"$44,785,053",–,"$44,785,053",tt0064665,,,,,,,,,
0,Original Release,"October 7, 1971",Domestic,"$51,700,000",–,"$51,700,000",tt0067116,,,,,,,,,
0,Original Release,"November 21, 1976",Domestic,"$117,235,147",–,"$117,235,147",tt0075148,,,,,,,,,
0,,,,,,,tt0079417,Domestic,"Dec 19, 1979",–,"$106,260,000",,,,,
0,,,,,,,tt0081283,Domestic,"Sep 19, 1980","$170,335","$54,766,923",,,,,
0,Original Release,"September 25, 1981",Domestic,"$58,972,904",–,"$58,972,904",tt0082158,,,,,,,,,
0,Original Release,"November 23, 1983",Domestic,"$108,423,489",–,"$108,423,489",tt0086425,,,,,,,,,
0,Original Release,"December 20-May 29, 1986",35 markets,"$87,071,205","$138,455,000","$225,526,205",tt0089755,,,,,,,,,
0,Original Release,"November 20, 1987",Domestic,"$43,984,230",–,"$43,984,230",tt0093389,,,,,,,,,
0,Original Release,"December 16, 1988",Domestic,"$172,825,435",–,"$172,825,435",tt0095953,,,,,,,,,
0,,,,,,,tt0097239,Domestic,"Dec 15, 1989","$73,745","$106,593,296",,,,,
0,Original Release,"June 19, 2008",Greece,–,"$34,050","$34,050",tt0067309,,,,,,,,,
0,,,,,,,tt0087995,Domestic,"Mar 2, 1984","$95,300","$129,000",,,,,
0,Original Release,"August 3, 1990",Domestic,"$2,938,208",–,"$2,938,208",tt0100142,,,,,,,,,
0,Original Release,"June 27, 1986","EMEA, Domestic","$12,729,917","$176,842","$12,906,759",tt0091369,,,,,,,,,
0,Original Release,"February 15, 1985",Domestic,"$45,875,171",–,"$45,875,171",tt0088847,,,,,,,,,
0,,,,,,,tt0089686,Domestic,"Nov 1, 1985","$2,865,475","$29,999,213",,,,,
0,,,,,,,tt0093629,Domestic,"Feb 27, 1987","$8,880,555","$44,793,222",,,,,
0,,,,,,,tt0095742,Domestic,"Aug 19, 1988","$12,833,403","$49,369,899",,,,,
0,,,,,,,tt0097981,Domestic,"Aug 11, 1989","$8,115,176","$22,168,359",,,,,
0,,,,,,,tt0101917,Domestic,"Sep 13, 1991","$12,966,525","$34,872,033",,,,,
0,Original Release,"May 9, 1980",Domestic,"$39,754,601",–,"$39,754,601",tt0080761,,,,,,,,,
0,,,,,,,tt0082418,Domestic,"Apr 30, 1981","$6,429,784","$21,722,776",,,,,
0,Original Release,"August 13, 1982",Domestic,"$34,581,519",–,"$34,581,519",tt0083972,,,,,,,,,
0,,,,,,,tt0087298,Domestic,"Apr 13, 1984","$11,183,148","$32,980,880",,,,,
0,,,,,,,tt0089173,Domestic,"Mar 22, 1985","$8,032,883","$21,930,418",,,,,
0,,,,,,,tt0091080,Domestic,"Aug 1, 1986","$6,750,837","$19,472,057",,,,,
0,,,,,,,tt0095179,Domestic,"May 13, 1988","$8,245,038","$19,170,001",,,,,
0,,,,,,,tt0097388,Domestic,"Jul 28, 1989","$6,251,310","$14,343,976",,,,,
0,Original Release,"October 25, 1978",Domestic,"$47,000,000",–,"$47,000,000",tt0077651,,,,,,,,,
0,,,,,,,tt0082495,Domestic,"Oct 30, 1981","$7,446,508","$25,533,818",,,,,
0,,,,,,,tt0085636,Domestic,"Oct 22, 1982","$6,333,259","$14,400,000",,,,,
0,,,,,,,tt0095271,Domestic,"Oct 21, 1988","$6,831,250","$17,768,757",,,,,
0,,,,,,,tt0097474,Domestic,"Oct 13, 1989","$5,093,428","$11,642,254",,,,,
0,,,,,,,tt0081383,Domestic,"Aug 15, 1980",–,"$14,796,236",,,,,
0,,,,,,,tt0105179,,,,,Clay Borris,Director,,,
0,,,,,,,tt0094862,Domestic,"Nov 11, 1988","$6,583,963","$33,244,684",,,,,
0,,,,,,,tt0099253,Domestic,"Nov 9, 1990","$10,718,520","$28,501,605",,,,,
0,,,,,,,tt0103956,Domestic,"Aug 30, 1991","$5,718,940","$14,960,255",,,,,
0,Original Release,"June 4, 1982",Domestic,"$76,606,280",–,"$76,606,280",tt0084516,,,,,,,,,
0,,,,,,,tt0091778,Domestic,"May 23, 1986","$12,357,190","$40,996,665",,,,,
0,,,,,,,tt0095889,Domestic,"Jun 10, 1988","$4,344,308","$14,114,488",,,,,
0,Original Release,"December 26, 1973",Domestic,"$193,000,000",–,"$193,000,000",tt0070047,,,,,,,,,
0,,,,,,,tt0076009,Domestic,"Jun 17, 1977","$6,735,000","$30,749,142",,,,,
0,,,,,,,tt0099528,Domestic,"Aug 17, 1990","$9,312,219","$26,098,824",,,,,
0,,,,,,,tt0093409,Domestic,"Mar 6, 1987","$6,829,949","$65,207,127",,,,,
0,,,,,,,tt0097733,Domestic,"Jul 7, 1989","$20,388,800","$147,253,986",,,,,
0,,,,,,,tt0104714,Domestic,"May 15, 1992","$33,243,086","$144,731,527",,,,,
0,Original Release,"June 8, 1984",Domestic,"$148,168,459",–,"$148,168,459",tt0087363,,,,,,,,,
0,,,,,,,tt0099700,Domestic,"Jun 15, 1990","$9,702,804","$41,482,207",,,,,
0,Original Release,"June 7, 1985",Domestic,"$61,389,680",–,"$61,389,680",tt0089218,,,,,,,,,
0,,,,,,,tt0120746,Domestic,"Jul 17, 1998","$22,525,855","$94,095,523",,,,,
0,,,,,,,tt0119910,Domestic,"Jul 17, 1998","$92,055","$692,588",,,,,
0,,,,,,,tt0117898,Domestic,"Jul 11, 1997","$19,906","$51,618",,,,,
0,Original Release,"July 8, 2021",New Zealand,–,$140,$140,tt0070723,,,,,,,,,
0,Original Release,"May 6, 1927",Domestic,–,–,–,tt0017136,,,,,,,,,
0,Original Release,"November 22, 1989","Domestic, APAC","$118,450,002","$99,328","$118,549,330",tt0096874,,,,,,,,,
0,Original Release,"May 25, 1990",Domestic,"$87,727,583",–,"$87,727,583",tt0099088,,,,,,,,,
0,,,,,,,tt0069113,Domestic,"Dec 13, 1972","$264,850","$84,563,118",,,,,
0,Original Release,"January 21, 1977",Domestic,"$25,642,000",–,"$25,642,000",tt0076054,,,,,,,,,
0,,,,,,,tt0054594,,,,,Robert Stevenson,Director,,,
0,,,,,,,tt0078790,Domestic,"Jun 27, 1979",–,"$20,931,111",,,,,
0,,,,,,,tt0054649,,,,,Jack Donohue,Director,,,
0,Original Release,"August 21, 1942",Domestic,"$3,000,000",–,"$3,000,000",tt0034492,,,,,,,,,
0,Original Release,"November 19, 1956",Domestic,–,–,–,tt0047478,,,,,,,,,
0,,,,,,,tt0094947,Domestic,"Dec 23, 1988","$84,451","$34,670,720",,,,,
0,Original Release,"December 14, 1984",Domestic,"$30,925,690",–,"$30,925,690",tt0087182,,,,,,,,,
0,Original Release,"August 12, 1988",Domestic,"$8,373,585",–,"$8,373,585",tt0095497,,,,,,,,,
0,Original Release,"December 25, 1990",Domestic,"$66,666,062",–,"$66,666,062",tt0099674,,,,,,,,,
0,,,,,,,tt0102757,Domestic,"Oct 4, 1991","$171,603","$1,277,404",,,,,
0,Original Release,"July 24, 1998",Domestic,"$1,071,255",–,"$1,071,255",tt0119558,,,,,,,,,
0,,,,,,,tt0134619,Domestic,"Jul 24, 1998","$7,007,714","$17,514,980",,,,,
0,,,,,,,tt0120741,Domestic,"Jul 24, 1998","$6,577,961","$19,889,299",,,,,
0,Original Release,"July 24, 1998",Domestic,"$216,540,909","$265,300,000","$481,840,909",tt0120815,,,,,,,,,
0,,,,,,,tt0066811,,,,,Robert Butler,Director,,,
0,Original Release,"July 26, 1985",Domestic,"$21,288,692",–,"$21,288,692",tt0088814,,,,,,,,,
0,,,,,,,tt0078869,Domestic,"Dec 21, 1979",–,"$35,841,901",,,,,
0,,,,,,,tt0062737,,,,,Robert Stevenson,Director,,,
0,,,,,,,tt0109287,Domestic,"Feb 11, 1994","$5,411,897","$30,577,969",,,,,
0,,,,,,,tt0075807,,,,,Norman Tokar,Director,,,
0,,,,,,,tt0077305,,,,,Norman Tokar,Director,,,
0,,,,,,,tt0065566,,,,,Robert Butler,Director,,,
0,,,,,,,tt0109520,Domestic,"Mar 25, 1994","$10,356,748","$45,610,410",,,,,
0,,,,,,,tt0082263,Domestic,"Feb 6, 1981",–,"$16,000,000",,,,,
0,,,,,,,tt0091059,Domestic,"Jul 30, 1986","$3,115,097","$18,564,613",,,,,
0,Original Release,"July 4, 1986",Domestic,"$25,336,794",–,"$25,336,794",tt0091149,,,,,,,,,
0,Original Release,"June 25, 1980",Domestic,"$17,000,000",–,"$17,000,000",tt0080861,,,,,,,,,
0,Original Release,"June 24, 1977",Domestic,"$28,000,000",–,"$28,000,000",tt0076137,,,,,,,,,
0,Original Release,"July 16, 1993",Domestic,"$39,514,713",–,"$39,514,713",tt0107120,,,,,,,,,
0,,,,,,,tt0104437,Domestic,"Jul 17, 1992","$11,083,318","$58,662,452",,,,,
0,Original Release,"June 23, 1989",Domestic,"$130,724,172",–,"$130,724,172",tt0097523,,,,,,,,,
0,,,,,,,tt0077698,,,,,Robert Butler,Director,,,
0,,,,,,,tt0056095,,,,,Robert Stevenson,Director,,,
0,,,,,,,tt0057180,,,,,Fletcher Markle,Director,,,
0,,,,,,,tt0120768,Domestic,"Jul 31, 1998","$10,218,831","$44,547,681",,,,,
0,Original Release,"July 31, 1998",Domestic,"$66,308,518","$25,800,000","$92,108,518",tt0120783,,,,,,,,,
0,,,,,,,tt0131857,Domestic,"Jul 31, 1998","$3,086,105","$7,027,290",,,,,
0,,,,,,,tt0098213,Domestic,"Dec 22, 1989","$80,253","$6,706,368",,,,,
0,,,,,,,tt0089853,Domestic,"Mar 1, 1985","$114,095","$10,631,333",,,,,
0,Original Release,"December 22, 1965",Domestic,"$111,721,910",–,"$111,721,910",tt0059113,,,,,,,,,
0,Original Release,"June 17, 1983",Domestic,"$6,783,304",–,"$6,783,304",tt0083922,,,,,,,,,
0,,,,,,,tt0090203,Domestic,"Dec 20, 1985","$8,387","$7,491,903",,,,,
0,,,,,,,tt0086423,Domestic,"Mar 4, 1983","$46,977","$8,443,124",,,,,
0,,,,,,,tt0106273,,,,,Roger Spottiswoode,Director,,,
0,,,,,,,tt0096734,Domestic,"Feb 17, 1989","$11,101,197","$36,601,993",,,,,
0,,,,,,,tt0089126,Domestic,"Jan 25, 1985","$50,437","$91,666",,,,,
0,,,,,,,tt0071910,,,,,Liliana Cavani,Director,,,
0,,,,,,,tt0082736,,,,,István Szabó,Director,,,
0,Original Release,"September 19, 1986",Domestic,"$8,551,228",–,"$8,551,228",tt0090756,,,,,,,,,
0,,,,,,,tt0089385,Domestic,"Sep 27, 1985","$490,318","$9,708,373",,,,,
0,Original Release,"October 18, 1967",Domestic,"$73,741,048",–,"$73,741,048",tt0061852,,,,,,,,,
0,Original Release,"June 22, 1955",Domestic,"$36,359,037",–,"$36,359,037",tt0048280,,,,,,,,,
0,Original Release,"November 17, 1989",Domestic,"$84,355,863",–,"$84,355,863",tt0097757,,,,,,,,,
0,Original Release,"October 2, 1992",Domestic,"$50,752,337",–,"$50,752,337",tt0104868,,,,,,,,,
0,Original Release,"December 11-December 23, 1993","Domestic, EMEA","$27,281,507","$1,910,927","$29,192,434",tt0104940,,,,,,,,,
0,,,,,,,tt0104990,Domestic,"Apr 10, 1992","$1,232,508","$2,819,485",,,,,
0,Original Release,"January 25, 1961",Domestic,"$14,000,000",–,"$14,000,000",tt0055254,,,,,,,,,
0,Original Release,"February 5, 1953",Domestic,"$40,759,520",–,"$40,759,520",tt0046183,,,,,,,,,
0,,,,,,,tt0081353,Domestic,"Dec 12, 1980","$6,310,520","$49,823,037",,,,,
0,,,,,,,tt0100477,Domestic,"Nov 16, 1990","$3,499,819","$27,931,461",,,,,
0,Original Release,"June 22, 1977",Domestic,"$29,000,000",–,"$29,000,000",tt0076618,,,,,,,,,
0,,,,,,,tt0078158,Domestic,"Mar 10, 1978",–,"$16,393,000",,,,,
0,,,,,,,tt0107952,,,,,Toby Shelton,Director,,,
0,,,,,,,tt0089908,Domestic,"Jun 21, 1985","$2,844,895","$11,137,801",,,,,
0,Original Release,"June 21, 1991",Domestic,"$46,704,056",–,"$46,704,056",tt0102803,,,,,,,,,
0,,,,,,,tt0075200,,,,,Robert Stevenson,Director,,,
0,Original Release,"January 29, 1959",Domestic,"$36,479,805",–,"$36,479,805",tt0053285,,,,,,,,,
0,,,,,,,tt0086336,Domestic,"Apr 29, 1983","$2,423,555","$8,400,000",,,,,
0,,,,,,,tt0057518,,,,,Robert Stevenson,Director,,,
0,Original Release,"October 8, 1980",Domestic,"$19,800,000",–,"$19,800,000",tt0038969,,,,,,,,,
0,,,,,,,tt0088161,Domestic,"Mar 9, 1984","$6,174,059","$69,821,334",,,,,
0,,,,,,,tt0019422,,,,,Ub Iwerks,Director,,,
0,,,,,,,tt0111359,Domestic,"Mar 24, 1995","$3,046,181","$8,247,627",,,,,
0,,,,,,,tt0084783,Domestic,"Jul 30, 1982",–,"$7,400,000",,,,,
0,Original Release,"July 9, 1982","APAC, Domestic","$33,000,000",–,"$33,000,000",tt0084827,,,,,,,,,
0,,,,,,,tt0108265,Domestic,"Mar 5, 1993","$1,967,957","$5,632,086",,,,,
0,,,,,,,tt0120694,Domestic,"Aug 7, 1998","$16,187,724","$55,041,738",,,,,
0,,,,,,,tt0102250,Domestic,"Feb 8, 1991","$6,616,915","$28,862,081",,,,,
0,,,,,,,tt0079367,Domestic,"Dec 14, 1979","$5,935,025","$73,691,419",,,,,
0,,,,,,,tt0083798,Domestic,"May 21, 1982","$4,289,601","$18,196,170",,,,,
0,,,,,,,tt0085894,Domestic,"Jun 3, 1983","$3,498,931","$10,353,438",,,,,
0,,,,,,,tt0101969,Domestic,"Dec 27, 1991","$67,546","$33,243,020",,,,,
0,Original Release,"March 25, 1983",Domestic,"$25,697,647",–,"$25,697,647",tt0086066,,,,,,,,,
0,Original Release,"May 23, 1984",Domestic,"$179,870,271",–,"$179,870,271",tt0087469,,,,,,,,,
0,Original Release,"November 15, 1978",Domestic,"$30,471,420",–,"$30,471,420",tt0077869,,,,,,,,,
0,,,,,,,tt0087803,Domestic,"Dec 14, 1984","$29,897","$8,430,492",,,,,
0,,,,,,,tt0085407,Domestic,"Oct 21, 1983","$4,556,083","$20,766,616",,,,,
0,,,,,,,tt0091499,Domestic,"Jul 25, 1986","$3,205,644","$7,433,663",,,,,
0,,,,,,,tt0107665,Domestic,"Aug 27, 1993","$5,202,478","$15,185,672",,,,,
0,,,,,,,tt0085382,Domestic,"Aug 12, 1983","$6,114,899","$21,156,152",,,,,
0,,,,,,,tt0087050,Domestic,"Mar 9, 1984","$2,042,821","$14,568,989",,,,,
0,,,,,,,tt0096787,Domestic,"Nov 17, 1989","$4,712,834","$27,100,027",,,,,
0,Original Release,"November 22, 1991",Domestic,"$113,502,426",–,"$113,502,426",tt0101272,,,,,,,,,
0,,,,,,,tt0120631,Domestic,"Jul 31, 1998","$8,526,904","$65,705,771",,,,,
0,,,,,,,tt0120832,Domestic,"Aug 7, 1998","$16,310,373","$55,591,409",,,,,
0,,,,,,,tt0080388,Domestic,"Apr 3, 1981",–,"$12,729,675",,,,,
0,Original Release,"August 8, 2007-September 8, 2022",APAC,–,"$13,254","$13,254",tt0077711,,,,,,,,,
0,Original Release,"June 22, 1966","EMEA, Domestic","$28,000,000","$5,040","$28,005,040",tt0061184,,,,,,,,,
0,,,,,,,tt0092513,Domestic,"Jul 3, 1987","$2,901,297","$34,368,475",,,,,
0,,,,,,,tt0090305,Domestic,"Aug 2, 1985","$4,895,421","$23,834,048",,,,,
0,,,,,,,tt0061584,,,,,Richard Fleischer,Director,,,
0,Original Release,"June 4, 1963",Domestic,–,–,–,tt0057372,,,,,,,,,
0,,,,,,,tt0078480,,,,,Martin Rosen,Director,,,
0,,,,,,,tt0084649,Domestic,"Jul 2, 1982","$386,530","$14,665,733",,,,,
0,Original Release,"December 17, 1982",Domestic,"$40,577,001",–,"$40,577,001",tt0083791,,,,,,,,,
0,Original Release,"November 21, 1986",Domestic,"$47,483,002",–,"$47,483,002",tt0090633,,,,,,,,,
0,,,,,,,tt0101329,Domestic,"Nov 22, 1991","$3,435,625","$22,166,041",,,,,
0,,,,,,,tt0089469,Domestic,"Apr 18, 1986","$4,261,154","$15,502,112",,,,,
0,,,,,,,tt0088128,Domestic,"May 4, 1984","$4,461,520","$23,686,027",,,,,
0,Original Release,"February 28, 1986",Domestic,"$40,471,663",–,"$40,471,663",tt0091790,,,,,,,,,
0,,,,,,,tt0090060,Domestic,"Jun 28, 1985","$6,128,157","$37,803,872",,,,,
0,,,,,,,tt0090848,Domestic,"Jan 17, 1986","$25,428","$1,953,732",,,,,
0,,,,,,,tt0091223,Domestic,"Feb 28, 1986","$5,923,972","$19,444,631",,,,,
0,,,,,,,tt0093220,Domestic,"Aug 28, 1987","$2,573,934","$7,800,000",,,,,
0,,,,,,,tt0080801,Domestic,"Apr 6, 1984",–,"$30,031,783",,,,,
0,,,,,,,tt0097443,Domestic,"Apr 13, 1990","$1,180,803","$6,291,444",,,,,
0,,,,,,,tt0140796,Domestic,"Aug 14, 1998","$2,603,726","$10,224,116",,,,,
0,,,,,,,tt0118661,Domestic,"Aug 14, 1998","$10,305,957","$23,384,939",,,,,
0,,,,,,,tt0120703,Domestic,"Aug 14, 1998","$11,318,919","$37,672,941",,,,,
0,,,,,,,tt0120831,Domestic,"Aug 14, 1998","$125,561","$5,502,773",,,,,
0,,,,,,,tt0133413,,,,,Pupi Avati,Director,,,
0,,,,,,,tt0099763,Domestic,"Jan 5, 1990",–,"$609,939",,,,,
0,Original Release,"June 12, 1968",Domestic,–,–,–,tt0063522,,,,,,,,,
0,Original Release,"July 20, 1984",Domestic,"$20,158,808",–,"$20,158,808",tt0088323,,,,,,,,,
0,,,,,,,tt0100240,Domestic,"Feb 8, 1991","$4,912,124","$17,373,527",,,,,
0,,,,,,,tt0080391,,,,,John De Bello,Director,,,
0,,,,,,,tt0094077,,,,,Peter George,Director,,,
0,,,,,,,tt0119517,Domestic,"Aug 21, 1998","$340,288","$4,714,658",,,,,
0,,,,,,,tt0124595,Domestic,"Aug 14, 1998","$2,465,129","$8,341,087",,,,,
0,Original Release,"August 21, 1998",3 markets,"$70,087,718","$61,095,812","$131,183,530",tt0120611,,,,,,,,,
0,,,,,,,tt0118301,Domestic,"Aug 21, 1998","$4,704,688","$15,064,946",,,,,
0,,,,,,,tt0120901,Domestic,"Aug 21, 1998","$3,504,630","$9,623,329",,,,,
0,,,,,,,tt0119778,Domestic,"Aug 21, 1998","$123,055","$3,395,581",,,,,
0,Original Release,"August 21, 1998",Domestic,"$907,996",–,"$907,996",tt0120692,,,,,,,,,
0,Original Release,"March 30, 1988",Domestic,"$73,707,461",–,"$73,707,461",tt0094721,,,,,,,,,
0,,,,,,,tt0119033,Domestic,"Apr 24, 1998","$29,018","$1,086,181",,,,,
0,Original Release,"August 28, 1948",Domestic,–,–,–,tt0040746,,,,,,,,,
0,Original Release,"April 9, 1976",Domestic,–,–,–,tt0074512,,,,,,,,,
0,Original Release,"June 21, 1972",Domestic,–,–,–,tt0068611,,,,,,,,,
0,Original Release,"July 22, 1964",Domestic,–,–,–,tt0058329,,,,,,,,,
0,Original Release,"December 23, 1956","APAC, Domestic",–,–,–,tt0051207,,,,,,,,,
0,Original Release,"June 1, 1956",Domestic,–,–,–,tt0049470,,,,,,,,,
0,Original Release,"March 22, 1953",Domestic,–,–,–,tt0045897,,,,,,,,,
0,Original Release,"July 3, 1951-June 18, 2020","APAC, Domestic",–,"$1,494","$1,494",tt0044079,,,,,,,,,
0,Original Release,"April 15, 1950","Domestic, APAC",–,–,–,tt0042994,,,,,,,,,
0,,,,,,,tt0120577,Domestic,"Aug 28, 1998","$6,611,532","$16,757,163",,,,,
0,,,,,,,tt0123324,Domestic,"Aug 28, 1998","$3,946,382","$12,461,773",,,,,
0,Original Release,"May 20, 1988",Domestic,"$57,269,863",–,"$57,269,863",tt0096446,,,,,,,,,
0,Original Release,"June 5, 1987",Domestic,"$76,270,454",–,"$76,270,454",tt0094226,,,,,,,,,
0,,,,,,,tt0120654,Domestic,"Jun 12, 1998","$3,634,236","$10,023,282",,,,,
0,,,,,,,tt0120724,Domestic,"Sep 4, 1998","$5,516,231","$10,319,915",,,,,
0,Original Release,"December 31, 1947",Domestic,–,–,–,tt0039694,,,,,,,,,
0,Original Release,"January 12, 1943",Domestic,–,–,–,tt0036342,,,,,,,,,
0,Original Release,"April 22, 1942",Domestic,–,–,–,tt0035279,,,,,,,,,
0,Original Release,"November 14, 1941",Domestic,–,–,–,tt0034248,,,,,,,,,
0,,,,,,,tt0031505,,,,,Alfred Hitchcock,Director,,,
0,Original Release,"November 1, 1938",Domestic,–,–,–,tt0030341,,,,,,,,,
0,Original Release,"January 11, 1937",Domestic,–,–,–,tt0028212,,,,,,,,,
0,,,,,,,tt0018328,,,,,Alfred Hitchcock,Director,,,
0,Original Release,"June 10, 1928",Domestic,–,–,–,tt0017075,,,,,,,,,
0,,,,,,,tt0128442,Domestic,"Sep 11, 1998","$8,459,126","$22,912,409",,,,,
0,Original Release,"September 11, 1998",Domestic,"$501,818",–,"$501,818",tt0123755,,,,,,,,,
0,,,,,,,tt0124879,Domestic,"Sep 11, 1998","$3,321,370","$18,253,415",,,,,
0,,,,,,,tt0073817,Domestic,"Apr 14, 2017","$1,011","$7,876",,,,,
0,,,,,,,tt0081207,Domestic,"Jul 11, 1980","$178,641","$22,482,952",,,,,
0,,,,,,,tt0085346,Domestic,"Jul 22, 1983","$4,553,233","$21,667,789",,,,,
0,,,,,,,tt0092699,Domestic,"Dec 18, 1987","$197,542","$51,249,404",,,,,
0,,,,,,,tt0092537,Domestic,"May 1, 1987","$1,419,581","$2,700,000",,,,,
0,,,,,,,tt0096463,Domestic,"Dec 23, 1988","$4,718,485","$63,779,477",,,,,
0,,,,,,,tt0095593,Domestic,"Aug 19, 1988","$3,231,056","$21,486,757",,,,,
0,,,,,,,tt0098258,Domestic,"Apr 14, 1989","$4,058,496","$20,781,385",,,,,
0,,,,,,,tt0100212,Domestic,"Aug 17, 1990","$6,207,092","$23,591,472",,,,,
0,,,,,,,tt0104412,Domestic,"Oct 2, 1992","$5,210,875","$19,507,345",,,,,
0,,,,,,,tt0105629,Domestic,"Dec 18, 1992","$4,810,027","$23,278,931",,,,,
0,,,,,,,tt0084938,Domestic,"Jul 16, 1982","$4,206,265","$30,688,860",,,,,
0,,,,,,,tt0084472,Bulgaria,"Oct 16, 2020","$3,857","$2,270",,,,,
0,,,,,,,tt0087810,Domestic,"Nov 9, 1984","$2,273,469","$4,994,094",,,,,
