,Area,Release Date,Opening,Gross,imdb_id,Release Group,Rollout,Markets,Domestic,International,Worldwide,Filmmakers,Role,APAC,# Releases,Lifetime Gross,Rank
0,Japan,"Feb 1, 2013","$280,248","$399,445",tt2358913,,,,,,,,,,,,
0,Domestic,"Jun 19, 2015",–,"$23,050",tt2891070,,,,,,,,,,,,
0,Sweden,"Jan 30, 2009","$323,575","$1,432,476",tt1286151,,,,,,,,,,,,
0,,,,,tt2224026,Original Release,"March 19-May 21, 2015",66 markets,"$177,397,510","$208,644,097","$386,041,607",,,,,,
0,,,,,tt2272918,Original Release,"April 2, 2014",Belgium,–,"$513,839","$513,839",,,,,,
0,Hong Kong,"May 12, 2011","$354,974","$789,324",tt1534786,,,,,,,,,,,,
0,,,,,tt1327601,,,,,,,Darin Scott,Director,,,,
0,Domestic,"Mar 18, 2016","$190,012","$3,712,282",tt2649554,,,,,,,,,,,,
0,Domestic,"Mar 20, 2015","$5,028,702","$10,664,749",tt2515034,,,,,,,,,,,,
0,Hong Kong,"Oct 1, 2014",–,"$103,815",tt3720788,,,,,,,,,,,,
0,Hong Kong,"Oct 1, 2014",–,"$109,144",tt1531924,,,,,,,,,,,,
0,Spain,"Jan 29, 2016",$199,$199,tt2133333,,,,,,,,,,,,
0,,,,,tt2515030,Original Release,"November 5-August 7, 2015",25 markets,"$195,792","$5,356,704","$5,552,496",,,,,,
0,,,,,tt3848892,Original Release,"September 12, 2003",Spain,–,"$2,095","$2,095",,,,,,
0,,,,,tt3148952,,,,,,,Stefan Haupt,Director,,,,
0,Domestic,"Feb 21, 2014","$5,200","$30,160",tt2729818,,,,,,,,,,,,
0,,,,,tt1569488,,,,,,,Masanori Tominaga,Director,,,,
0,,,,,tt3318220,,,,,,,Mischa Kamp,Director,,,,
0,Domestic,"Feb 27, 2015","$3,324","$20,262",tt2199543,,,,,,,,,,,,
0,Domestic,"Nov 1, 2013","$5,375","$6,883",tt1794943,,,,,,,,,,,,
0,,,,,tt2820852,Original Release,"April 1-17, 2015",68 markets,"$353,007,020","$1,162,040,651","$1,515,047,671",,,,,,
0,Domestic,"Apr 17, 2015","$15,845,115","$32,482,090",tt3713166,,,,,,,,,,,,
0,Austria,"Dec 13, 2013","$6,317","$58,864",tt3129484,,,,,,,,,,,,
0,,,,,tt1844025,Original Release,"May 12-August 30, 2012",APAC,–,"$20,260,672","$20,260,672",,,,,,
0,Domestic,"Mar 20, 2015","$1,005","$13,848",tt2944198,,,,,,,,,,,,
0,,,,,tt1278060,,,,,,,Takayuki Hirao,Director,,,,
0,,,,,tt2207484,,,,,,,Steve Wolsh,Director,,,,
0,,,,,tt3520418,,,,,,,Ted Geoghegan,Director,,,,
0,,,,,tt1498878,,,,,,,Sean Branney,Director,,,,
0,Domestic,"Mar 20, 2015","$19,675","$49,970",tt3395184,,,,,,,,,,,,
0,,,,,tt4475970,,,,,,,Joseph Kahn,Director,,,,
0,,,,,tt3489470,Original Release,"April 30-April 23, 2015",EMEA,–,"$2,963,725","$2,963,725",,,,,,
0,,,,,tt1925466,,,,,,,Joseph Hahn,Director,,,,
0,,,,,tt1344811,,,,,,,Sasha Reuther,Director,,,,
0,,,,,tt0494826,,,,,,,Kristian Fraga,Director,,,,
0,Greece,"Apr 23, 2015","$17,213","$17,213",tt3093522,,,,,,,,,,,,
0,,,,,tt2043832,,,,,,,Kris Elgstrand,Director,,,,
0,,,,,tt3496892,,,,,,,Karen Moncrieff,Director,,,,
0,,,,,tt1444270,,,,,,,William Dear,Director,,,,
0,,,,,tt2257816,,,,,,,William Dear,Director,,,,
0,,,,,tt1389781,,,,,,,William Dear,Director,,,,
0,,,,,tt0478802,,,,,,,William Dear,Director,,,,
0,Czech Republic,"Sep 13, 2012","$170,918","$1,186,740",tt1860359,,,,,,,,,,,,
0,,,,,tt3659764,,,,,,,Kris Elgstrand,Director,,,,
0,,,,,tt1205492,,,,,,,Torsten C. Fischer,Director,,,,
0,Domestic,"Apr 17, 2015","$621,812","$1,224,330",tt1014763,,,,,,,,,,,,
0,,,,,tt1753792,Original Release,"April 20, 2011",EMEA,–,"$1,963,145","$1,963,145",,,,,,
0,,,,,tt3152130,Original Release,"December 20-25, 2013",EMEA,–,"$7,155,992","$7,155,992",,,,,,
0,Russia/CIS,"Dec 3, 2021",–,"$16,096,860",tt2182001,,,,,,,,,,,,
0,Brazil,"Mar 29, 2013","$14,205","$110,358",tt2634236,,,,,,,,,,,,
0,Argentina,"Aug 18, 2011","$429,473","$1,915,885",tt1785670,,,,,,,,,,,,
0,Domestic,"Jun 26, 2015","$181,791","$558,173",tt2639254,,,,,,,,,,,,
0,Belgium,"Apr 3, 2013","$1,508","$1,508",tt2460468,,,,,,,,,,,,
0,Domestic,"May 18, 2012",–,"$809,590",tt2275549,,,,,,,,,,,,
0,Domestic,"Mar 27, 2015","$33,803,253","$90,411,453",tt2561572,,,,,,,,,,,,
0,,,,,tt1430116,,,,,,,John Penney,Director,,,,
0,,,,,tt4530184,,,,,,,Aziz Ansari,Writer,,,,
0,,,,,tt3496372,,,,,,,Adam Massey,Director,,,,
0,Domestic,"Jun 6, 2014","$31,113","$45,406",tt2417560,,,,,,,,,,,,
0,Domestic,"Jul 31, 2015","$3,500","$3,500",tt3892434,,,,,,,,,,,,
0,Austria,"Apr 2, 2015","$10,645","$30,549",tt3061534,,,,,,,,,,,,
0,Germany,"Mar 15, 2007","$2,270,699","$7,233,813",tt0446009,,,,,,,,,,,,
0,France,"Nov 24, 2010","$922,145","$5,086,895",tt1754455,,,,,,,,,,,,
0,Germany,"Apr 12, 2007","$1,572,092","$6,838,149",tt0890888,,,,,,,,,,,,
0,,,,,tt0825279,,,,,,,Jim Torres,Director,,,,
0,,,,,tt2399406,,,,,,,Darren Grodsky,Director,,,,
0,,,,,tt1629374,Original Release,"September 29-August 2, 2012","EMEA, APAC",–,"$2,388,045","$2,388,045",,,,,,
0,Austria,"Dec 20, 2012","$2,653","$10,774",tt2278988,,,,,,,,,,,,
0,Germany,"Dec 20, 2012","$1,175,645","$6,555,894",tt1920976,,,,,,,,,,,,
0,,,,,tt1572309,Original Release,"November 26-November 18, 2010",EMEA,–,"$1,124,591","$1,124,591",,,,,,
0,,,,,tt0465940,,,,,,,Frank Nissen,Director,,,,
0,,,,,tt2041385,,,,,,,Robert Wilde,Director,,,,
0,Germany,"Mar 29, 2012","$1,552,039","$5,894,416",tt1639093,,,,,,,,,,,,
0,Poland,"Nov 22, 2013","$355,972","$1,658,991",tt2204315,,,,,,,,,,,,
0,Germany,"Jan 31, 2013","$90,352","$502,115",tt2389530,,,,,,,,,,,,
0,,,,,tt1640103,,,,,,,Constantine Nasr,Director,,,,
0,France,"Sep 7, 2011","$299,572","$299,572",tt1730701,,,,,,,,,,,,
0,France,"Mar 25, 2009","$3,076,623","$13,839,616",tt1350940,,,,,,,,,,,,
0,,,,,tt1201143,,,,,,,Eon-hie Lee,Director,,,,
0,,,,,tt1114698,,,,,,,Spike Brandt,Director,,,,
0,,,,,tt0780568,Original Release,"January 11-March 12, 2008","APAC, EMEA",–,"$7,693,278","$7,693,278",,,,,,
0,,,,,tt1780856,Original Release,"November 17-June 8, 2012",EMEA,–,"$698,829","$698,829",,,,,,
0,Germany,"Aug 25, 2011","$3,676,899","$17,143,751",tt1661461,,,,,,,,,,,,
0,France,"Dec 9, 2009","$756,554","$1,196,593",tt1242522,,,,,,,,,,,,
0,Spain,"May 15, 2014","$140,921","$384,083",tt3028412,,,,,,,,,,,,
0,Domestic,"Jul 24, 2015","$30,296","$3,184,472",tt2764784,,,,,,,,,,,,
0,,,,,tt3479316,,,,,,,Christopher Leone,Director,,,,
0,Domestic,"Jul 9, 2014","$5,002","$28,098",tt2626926,,,,,,,,,,,,
0,,,,,tt2058617,,,,,,,Mikael Marcimain,Director,,,,
0,Denmark,"Jan 15, 2015","$412,566","$2,025,969",tt3305316,,,,,,,,,,,,
0,Domestic,"Sep 12, 2014",$382,"$8,528",tt3302594,,,,,,,,,,,,
0,,,,,tt3816458,,,,,,,Zach Lipovsky,Director,,,,
0,Netherlands,"Apr 4, 2013","$135,002","$443,932",tt2536436,,,,,,,,,,,,
0,,,,,tt1081942,,,,,,,Chee Keong Cheung,Director,,,,
0,,,,,tt2125472,,,,,,,Anthony J. Rickert-Epstein,Director,,,,
0,,,,,tt3118706,,,,,,,Leticia Tonos,Director,,,,
0,,,,,tt1645916,,,,,,,Rob Burke,Director,,,,
0,Ukraine,"Mar 11, 2010",–,"$772,707",tt1595366,,,,,,,,,,,,
0,Germany,"Oct 13, 2011","$332,838","$2,744,227",tt1747994,,,,,,,,,,,,
0,Germany,"Aug 30, 2007","$1,570,392","$4,802,665",tt0466713,,,,,,,,,,,,
0,Domestic,"Sep 5, 2014","$26,025","$415,775",tt3485166,,,,,,,,,,,,
0,Domestic,"Sep 5, 2014","$235,224","$294,039",tt1724965,,,,,,,,,,,,
0,Domestic,"Apr 24, 2015","$58,664","$129,784",tt2952602,,,,,,,,,,,,
0,,,,,tt1053918,,,,,,,Dean Alioto,Director,,,,
0,,,,,tt1093906,,,,,,,Peter Atencio,Director,,,,
0,Russia/CIS,"May 21, 2009","$387,263","$773,713",tt1069264,,,,,,,,,,,,
0,South Korea,"Nov 8, 2012","$4,016,063","$18,766,561",tt2468774,,,,,,,,,,,,
0,South Korea,"Jun 9, 2011","$1,492,846","$3,062,455",tt1984208,,,,,,,,,,,,
0,Domestic,"Apr 10, 2015","$15,477","$24,296",tt2393845,,,,,,,,,,,,
0,,,,,tt3563782,,,,,,,Mary Mazzio,Director,,,,
0,Japan,"Sep 13, 2014","$8,566,043","$39,336,162",tt3029556,,,,,,,,,,,,
0,Japan,"Aug 1, 2014","$5,771,723","$49,957,553",tt3029558,,,,,,,,,,,,
0,,,,,tt2016335,,,,,,,Anna Mastro,Director,,,,
0,United Arab Emirates,"Feb 19, 2015","$32,521","$32,521",tt3280916,,,,,,,,,,,,
0,,,,,tt2332831,,,,,,,Rodrigo Gudiño,Director,,,,
0,,,,,tt3469592,Original Release,"November 21-27, 2014","APAC, China",–,"$30,932,534","$30,932,534",,,,,,
0,Italy,"Jul 30, 2015",–,"$174,843",tt2027136,,,,,,,,,,,,
0,Hong Kong,"Nov 6, 2014","$197,941","$367,920",tt4141260,,,,,,,,,,,,
0,,,,,tt1958043,,,,,,,Bobby Roe,Director,,,,
0,Spain,"Jul 11, 2014","$70,411","$221,858",tt3506302,,,,,,,,,,,,
0,,,,,tt3138558,,,,,,,Christopher Denham,Director,,,,
0,,,,,tt4177742,,,,,,,Graeme Campbell,Director,,,,
0,,,,,tt3484800,,,,,,,Nick Willing,Director,,,,
0,Oman,"Jan 8, 2015","$4,891","$7,457",tt2548208,,,,,,,,,,,,
0,South Korea,"Feb 5, 2009","$2,051,362","$3,923,970",tt1380152,,,,,,,,,,,,
0,,,,,tt1334536,,,,,,,Jeffery Scott Lando,Director,,,,
0,,,,,tt1854580,,,,,,,Jason James,Director,,,,
0,Domestic,"Dec 5, 2014","$10,090","$19,597",tt3290882,,,,,,,,,,,,
0,,,,,tt2473624,,,,,,,Matthew Kowalchuk,Director,,,,
0,,,,,tt1339098,,,,,,,Jon Springer,Director,,,,
0,,,,,tt2861532,Original Release,"June 5-July 18, 2014","LATAM, EMEA",–,"$174,619","$174,619",,,,,,
0,Domestic,"Jul 15, 2015","$1,927","$8,176",tt2006181,,,,,,,,,,,,
0,,,,,tt3400688,,,,,,,Inés María Barrionuevo,Director,,,,
0,,,,,tt3403776,,,,,,,Matías Lucchesi,Director,,,,
0,,,,,tt2186883,,,,,,,Jazmín López,Director,,,,
0,,,,,tt2336361,,,,,,,Alejandro Fadel,Director,,,,
0,,,,,tt2335740,,,,,,,Gustavo Fontán,Director,,,,
0,Türkiye,"Mar 27, 2009","$8,389","$48,766",tt1370212,,,,,,,,,,,,
0,Türkiye,"Apr 13, 2012","$58,120","$273,748",tt1961675,,,,,,,,,,,,
0,Türkiye,"Oct 15, 2010","$29,733","$134,327",tt1714014,,,,,,,,,,,,
0,Türkiye,"Dec 18, 2009","$266,769","$865,235",tt1558877,,,,,,,,,,,,
0,,,,,tt2205501,,,,,,,Sharon Bar-Ziv,Director,,,,
0,Spain,"Apr 24, 2015","$43,197","$223,767",tt1568343,,,,,,,,,,,,
0,,,,,tt1932695,Original Release,"December 23, 2011",Japan,–,"$17,969,314","$17,969,314",,,,,,
0,,,,,tt3576072,,,,,,,Nancy D. Kates,Director,,,,
0,,,,,tt2088865,,,,,,,Lacey Schwartz Delgado,Director,,,,
0,,,,,tt2977110,,,,,,,Jennifer Prediger,Director,,,,
0,,,,,tt2523756,,,,,,,Micael Preysler,Director,,,,
0,,,,,tt2608030,,,,,,,Chris Zonnas,Director,,,,
0,,,,,tt1758770,,,,,,,Campbell Ex,Director,,,,
0,,,,,tt1583265,,,,,,,Robert Sigl,Director,,,,
0,,,,,tt2872750,Original Release,"February 5-September 10, 2015",55 markets,"$19,375,982","$86,833,396","$106,209,378",,,,,,
0,Domestic,"Jun 19, 2015","$47,000","$1,430,655",tt1969062,,,,,,,,,,,,
0,,,,,tt1404386,,,,,,,Jeff Kopas,Director,,,,
0,Italy,"Feb 25, 2011","$4,057,395","$9,556,036",tt1712187,,,,,,,,,,,,
0,United Arab Emirates,"Apr 16, 2015","$179,061","$305,184",tt2493486,,,,,,,,,,,,
0,,,,,tt2063011,Original Release,"January 19-May 17, 2012","Domestic, APAC","$220,496","$5,466,823","$5,687,319",,,,,,
0,Italy,"Jan 29, 2010","$4,325,763","$12,373,612",tt1332486,,,,,,,,,,,,
0,South Korea,"Nov 10, 2011","$931,269","$2,613,917",tt2115426,,,,,,,,,,,,
0,,,,,tt1479183,,,,,,,Nina Brownfield-Berry,Director,,,,
0,,,,,tt2555302,,,,,,,Michele Josue,Director,,,,
0,,,,,tt4324274,,,,,,,Jay Oliva,Director,,,,
0,France,"May 7, 2014","$544,269","$786,962",tt2922440,,,,,,,,,,,,
0,Domestic,"Apr 3, 2015",–,"$15,077",tt2361846,,,,,,,,,,,,
0,,,,,tt1454613,,,,,,,Hugo Alves,Director,,,,
0,,,,,tt4083770,,,,,,,Mick Caouette,Director,,,,
0,Domestic,"Apr 1, 2015","$2,091,551","$33,307,793",tt2404425,,,,,,,,,,,,
0,Spain,"Aug 14, 2015","$6,481","$39,589",tt3591984,,,,,,,,,,,,
0,,,,,tt3033948,,,,,,,Nils Timm,Director,,,,
0,,,,,tt4073952,,,,,,,Ryan Polito,Director,,,,
0,,,,,tt3983738,,,,,,,Doug Benson,Writer,,,,
0,Domestic,"Jul 24, 2015","$24,588","$151,530",tt3399024,,,,,,,,,,,,
0,,,,,tt3141866,,,,,,,Rob Ashford,Director,,,,
0,,,,,tt2551492,,,,,,,Barmak Akram,Director,,,,
0,Spain,"Aug 21, 2015","$60,361","$204,768",tt1661820,,,,,,,,,,,,
0,,,,,tt3135362,,,,,,,Pierre Isoard,Director,,,,
0,,,,,tt3609402,,,,,,,Christopher Menaul,Director,,,,
0,South Africa,"May 27, 2016","$1,135","$2,212",tt2962876,,,,,,,,,,,,
0,,,,,tt1272051,Original Release,"March 18, 2010-May 18, 2012",14 markets,"$14,408","$8,515,818","$8,530,226",,,,,,
0,,,,,tt1272010,,,,,,,Joyce Buñuel,Director,,,,
0,Domestic,"Jan 30, 2015","$51,105","$154,356",tt2876428,,,,,,,,,,,,
0,,,,,tt1648204,,,,,,,Patricia Riggen,Director,,,,
0,Domestic,"Jun 28, 2013","$55,625","$171,740",tt2404555,,,,,,,,,,,,
0,Domestic,"May 22, 2015","$33,028,165","$93,436,322",tt1964418,,,,,,,,,,,,
0,,,,,tt3560546,,,,,,,Neal E. Fischer,Director,,,,
0,,,,,tt2376218,Original Release,"April 9-November 13, 2015","EMEA, LATAM",–,"$434,317","$434,317",,,,,,
0,,,,,tt2523600,Original Release,"February 14, 2013",Italy,–,"$2,772,977","$2,772,977",,,,,,
0,,,,,tt2936470,,,,,,,Bryn Higgins,Director,,,,
0,,,,,tt3837070,,,,,,,Andreas Kleinert,Director,,,,
0,,,,,tt3112966,,,,,,,Michalis Konstantatos,Director,,,,
0,,,,,tt2936180,Original Release,"January 14-November 20, 2015",11 markets,"$5,336","$1,005,149","$1,010,485",,,,,,
0,,,,,tt3481232,,,,,,,Rob Epstein,Director,,,,
0,Finland,"Mar 20, 2015","$603,453","$295,731",tt3665860,,,,,,,,,,,,
0,,,,,tt1854538,,,,,,,Xavier Durringer,Director,,,,
0,,,,,tt3142260,,,,,,,Charlotte Brändström,Director,,,,
0,,,,,tt3135128,,,,,,,Thierry Binisti,Director,,,,
0,,,,,tt2023500,,,,,,,Jane Preston,Director,,,,
0,Domestic,"Jun 1, 2007","$4,719","$13,944",tt0825346,,,,,,,,,,,,
0,Domestic,"Jul 10, 2009","$5,772","$22,779",tt1085515,,,,,,,,,,,,
0,Domestic,"May 15, 2015","$17,750","$316,472",tt3297330,,,,,,,,,,,,
0,,,,,tt3344922,Original Release,"January 15-August 20, 2015",4 markets,"$6,921","$527,628","$534,549",,,,,,
0,,,,,tt3021360,,,,,,,Riley Stearns,Director,,,,
0,Belgium,"Oct 29, 2014","$241,258","$578,275",tt3061836,,,,,,,,,,,,
0,Spain,"Jun 7, 2013","$230,752","$571,096",tt2368525,,,,,,,,,,,,
0,,,,,tt2194826,,,,,,,Basel Owies,Director,,,,
0,,,,,tt1510726,Original Release,"May 14, 2010",Austria,–,"$71,913","$71,913",,,,,,
0,Domestic,"Feb 24, 2012","$15,583,924","$35,025,791",tt1885265,,,,,,,,,,,,
0,,,,,tt1462017,Original Release,"May 30, 2008",Austria,–,"$536,033","$536,033",,,,,,
0,Domestic,"Apr 10, 2015","$6,286","$101,088",tt3894190,,,,,,,,,,,,
0,,,,,tt2543336,,,,,,,John McNaughton,Director,,,,
0,,,,,tt4338148,,,,,,,Arto Tuohimaa,Director,,,,
0,Domestic,"Mar 6, 2015","$8,031","$14,591",tt2656588,,,,,,,,,,,,
0,,,,,tt2339367,,,,,,,Joel Potrykus,Director,,,,
0,,,,,tt3450650,Original Release,"April 9-June 17, 2015",43 markets,"$71,038,190","$36,550,035","$107,588,225",,,,,,
0,,,,,tt1867091,,,,,,,Dan Bush,Director,,,,
0,,,,,tt1326247,,,,,,,Geralyn Pezanoski,Director,,,,
0,,,,,tt2118009,,,,,,,Tom Raycove,Director,,,,
0,Italy,"Jun 20, 2019","$6,516","$9,157",tt2195552,,,,,,,,,,,,
0,Mexico,"Sep 3, 2010","$666,395","$6,703,873",tt1692190,,,,,,,,,,,,
0,Japan,"Mar 13, 2010","$227,369","$227,369",tt1614408,,,,,,,,,,,,
0,,,,,tt2137351,,,,,,,Steven Feinartz,Director,,,,
0,Domestic,"Apr 24, 2015","$36,657","$108,808",tt3318750,,,,,,,,,,,,
0,Denmark,"Oct 9, 2009","$282,528","$1,622,797",tt1242527,,,,,,,,,,,,
0,,,,,tt2495104,,,,,,,Brian Horiuchi,Director,,,,
0,Domestic,"Jul 17, 2015","$2,712","$6,334",tt3218580,,,,,,,,,,,,
0,,,,,tt4322280,,,,,,,Matt Wolf,Director,,,,
0,,,,,tt2690186,,,,,,,Pekka Lehto,Director,,,,
0,,,,,tt1667146,,,,,,,Stéphane Pachot,Director,,,,
0,France,"Sep 3, 2008","$372,238","$642,242",tt0818110,,,,,,,,,,,,
0,,,,,tt1510983,,,,,,,Megan Peterson,Director,,,,
0,,,,,tt2369600,,,,,,,Cathryn Michon,Director,,,,
0,Germany,"Jul 10, 2014","$683,392","$4,821,926",tt1679276,,,,,,,,,,,,
0,Germany,"Aug 6, 2015","$60,243","$102,011",tt3334794,,,,,,,,,,,,
0,,,,,tt2388821,Original Release,"October 4-August 29, 2014","LATAM, EMEA",–,"$7,242,740","$7,242,740",,,,,,
0,,,,,tt1094198,,,,,,,Catherine Cyran,Director,,,,
0,Brazil,"Nov 9, 2012",–,"$12,703",tt2787834,,,,,,,,,,,,
0,France,"Oct 5, 2011","$34,686","$34,686",tt1535430,,,,,,,,,,,,
0,,,,,tt3149640,,,,,,,John-Paul Davidson,Director,,,,
0,Domestic,"Sep 11, 2015","$5,063","$42,297",tt3365778,,,,,,,,,,,,
0,,,,,tt2717318,,,,,,,David Beton,Director,,,,
0,,,,,tt2917336,,,,,,,Howard J. Ford,Director,,,,
0,Spain,"Jun 6, 2008","$204,558","$867,310",tt0861704,,,,,,,,,,,,
0,Italy,"Feb 27, 2014",–,"$129,089",tt1659216,,,,,,,,,,,,
0,,,,,tt3297792,,,,,,,John Lyde,Director,,,,
0,Domestic,"Mar 13, 2015","$149,546","$303,587",tt3742284,,,,,,,,,,,,
0,Türkiye,"May 8, 2009","$25,994","$115,616",tt1169809,,,,,,,,,,,,
0,,,,,tt3600950,Original Release,"February 6, 2014-December 14, 2019","China, APAC",–,"$6,232,433","$6,232,433",,,,,,
0,Japan,"Dec 21, 2013",–,"$82,652,465",tt2404217,,,,,,,,,,,,
0,,,,,tt2160163,,,,,,,Andrew Oudot,Director,,,,
0,,,,,tt1254956,,,,,,,John Bergin,Director,,,,
0,,,,,tt2157346,,,,,,,Niki Stein,Director,,,,
0,United Arab Emirates,"Mar 5, 2015","$332,560","$459,166",tt1552224,,,,,,,,,,,,
0,Domestic,"Aug 8, 2014","$51,431","$2,589,811",tt3541262,,,,,,,,,,,,
0,,,,,tt3402110,Original Release,"September 3-October 2, 2014","Domestic, APAC","$251,555","$31,026,921","$31,278,476",,,,,,
0,,,,,tt3528666,,,,,,,William Kaufman,Director,,,,
0,,,,,tt3104930,,,,,,,Spike Lee,Director,,,,
0,Domestic,"Apr 10, 2015","$13,019,686","$37,446,117",tt2726560,,,,,,,,,,,,
0,Domestic,"Mar 27, 2015","$15,158","$101,438",tt2287170,,,,,,,,,,,,
0,Domestic,"Oct 4, 2013","$5,788","$5,788",tt2186781,,,,,,,,,,,,
0,,,,,tt1467388,Original Release,"September 3, 2010",Brazil,–,"$21,218,935","$21,218,935",,,,,,
0,Domestic,"Apr 17, 2015","$30,287","$45,895",tt2911668,,,,,,,,,,,,
0,,,,,tt4115896,,,,,,,Jori Hulkkonen,Director,,,,
0,,,,,tt3715406,,,,,,,Zak Penn,Director,,,,
0,,,,,tt4114478,,,,,,,Thomas Jahn,Director,,,,
0,,,,,tt2671980,,,,,,,Bettina Blümner,Director,,,,
0,,,,,tt1555440,,,,,,,Alexandra Kondracke,Director,,,,
0,Domestic,"Apr 17, 2015","$4,577,861","$16,432,322",tt3660770,,,,,,,,,,,,
0,,,,,tt4186548,,,,,,,Stephan Apelgren,Director,,,,
0,,,,,tt3622332,,,,,,,Jim Weedon,Director,,,,
0,,,,,tt1876349,,,,,,,John Shepphird,Director,,,,
0,,,,,tt1773764,,,,,,,Anand Gandhi,Director,,,,
0,Domestic,"Nov 28, 2014","$32,238","$288,757",tt2361700,,,,,,,,,,,,
0,,,,,tt1356395,,,,,,,Michael Feifer,Director,,,,
0,,,,,tt2098791,,,,,,,Marton Jelinko,Director,,,,
0,Domestic,"Apr 24, 2015","$13,203,458","$42,629,776",tt1655441,,,,,,,,,,,,
0,,,,,tt2252552,,,,,,,Justin Steele,Director,,,,
0,Domestic,"Apr 3, 2015","$13,500","$183,320",tt3458236,,,,,,,,,,,,
0,Domestic,"Oct 3, 2014","$69,992","$113,067",tt2387513,,,,,,,,,,,,
0,,,,,tt2404299,,,,,,,Luke Matheny,Director,,,,
0,,,,,tt3607812,,,,,,,Igal Hecht,Director,,,,
0,Domestic,"Mar 20, 2015","$72,459","$5,637,066",tt1772288,,,,,,,,,,,,
0,Domestic,"May 13, 2011","$5,457","$31,135",tt1638979,,,,,,,,,,,,
0,Domestic,"May 6, 2011","$5,280","$15,005",tt1645774,,,,,,,,,,,,
0,,,,,tt1229236,,,,,,,Simone Bartesaghi,Director,,,,
0,,,,,tt3662904,Original Release,"March 20, 2014",Peru,–,"$10,875","$10,875",,,,,,
0,,,,,tt1381767,,,,,,,Michael Damian,Director,,,,
0,Domestic,"Aug 21, 2015","$115,540","$6,980,524",tt4270516,,,,,,,,,,,,
0,France,"Feb 5, 2014","$1,565,561","$3,619,729",tt3112654,,,,,,,,,,,,
0,,,,,tt1501757,,,,,,,Dan Klores,Director,,,,
0,,,,,tt1493941,,,,,,,Ice Cube,Director,,,,
0,,,,,tt1493940,,,,,,,Lucas Jansen,Director,,,,
0,,,,,tt3682160,,,,,,,Zak Levitt,Director,,,,
0,Austria,"Nov 8, 2013","$31,323","$186,406",tt3121050,,,,,,,,,,,,
0,,,,,tt4504452,,,,,,,Benji Aflalo,Writer,,,,
0,,,,,tt1032747,,,,,,,Phil Hawkins,Director,,,,
0,Domestic,"Mar 21, 2014","$78,480","$1,064,454",tt1777595,,,,,,,,,,,,
0,,,,,tt1754177,,,,,,,Susumu Kudo,Director,,,,
0,,,,,tt2423504,,,,,,,Susumu Kudo,Director,,,,
0,,,,,tt2006869,,,,,,,Mat Hodgson,Director,,,,
0,Brazil,"Jun 16, 2016",–,"$20,705",tt2534660,,,,,,,,,,,,
0,Domestic,"Nov 21, 2014","$9,047","$23,868",tt2171902,,,,,,,,,,,,
0,Domestic,"Sep 13, 2013","$15,100","$47,558",tt2461034,,,,,,,,,,,,
0,Domestic,"Dec 4, 2015","$100,847","$228,136",tt1837562,,,,,,,,,,,,
0,Japan,"Jun 16, 2007",–,"$3,879,422",tt1158278,,,,,,,,,,,,
0,France,"Apr 30, 2014","$4,766,631","$13,162,997",tt3202120,,,,,,,,,,,,
0,,,,,tt1538988,,,,,,,Carlos Gaviria,Director,,,,
0,Domestic,"Apr 10, 2015","$45,772","$1,028,953",tt3539664,,,,,,,,,,,,
0,,,,,tt3499458,,,,,,,Scott Dow,Director,,,,
0,United Arab Emirates,"Oct 23, 2014","$57,949","$77,260",tt2044801,,,,,,,,,,,,
0,,,,,tt1979269,,,,,,,Paul A. Kaufman,Director,,,,
0,Domestic,"Oct 17, 2014","$2,958","$3,470",tt4047350,,,,,,,,,,,,
0,,,,,tt3972398,,,,,,,Rob Ashford,Director,,,,
0,,,,,tt4018690,,,,,,,Joe Anderson,Director,,,,
0,France,"Apr 8, 2015","$921,525","$3,936,314",tt3120408,,,,,,,,,,,,
0,United Kingdom,"Feb 14, 2014","$1,619,301","$9,889,584",tt2483260,,,,,,,,,,,,
0,France,"Apr 11, 2012","$1,640,485","$4,533,793",tt2104080,,,,,,,,,,,,
0,,,,,tt1542930,,,,,,,Takuya Fukushima,Director,,,,
0,,,,,tt1861445,,,,,,,Ryan M. Kennedy,Director,,,,
0,,,,,tt0974662,,,,,,,Michael Landon Jr.,Director,,,,
0,Germany,"Dec 25, 2014","$6,545,838","$66,521,875",tt3488462,,,,,,,,,,,,
0,United Kingdom,"Jun 10, 2011","$153,195","$301,580",tt1434435,,,,,,,,,,,,
0,,,,,tt4437640,,,,,,,Butch Lukic,Director,,,,
0,,,,,tt3662066,Original Release,"April 8, 2016",Domestic,–,–,–,,,,,,
0,United Kingdom,"May 29, 2015","$810,478","$1,562,608",tt3064298,,,,,,,,,,,,
0,,,,,tt1368070,,,,,,,Robert Michaels,Director,,,,
0,,,,,tt3657420,,,,,,,Michael Dunaway,Director,,,,
0,,,,,tt1112097,,,,,,,Harvey Frost,Director,,,,
0,,,,,tt0808348,,,,,,,Nelson George,Director,,,,
0,Philippines,"Jun 10, 2015","$7,295","$7,295",tt2090629,,,,,,,,,,,,
0,,,,,tt1280017,,,,,,,Lina Wertmüller,Director,,,,
0,,,,,tt2281591,,,,,,,Nailah Jefferson,Director,,,,
0,,,,,tt1951133,,,,,,,Kevin McManus,Director,,,,
0,,,,,tt1014766,,,,,,,Nathan Scoggins,Director,,,,
